"year","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1991","Full Time","7.36","8","4423","5","6","8","9","10","7.31","7.41","0","10","8","8"
"1991","Not Working","7.2","8","3252","5","6","8","10","10","7.13","7.27","0","10","7","8"
"1991","Part Time","7.19","8","1758","5","6","8","9","10","7.1","7.28","0","10","7","8"
"1992","Full Time","6.94","7","6568","5","6","8","9","10","6.89","6.99","0","10","7","7"
"1992","Not Working","6.71","7","4233","4","5","8","9","10","6.65","6.77","0","10","7","7"
"1992","Part Time","6.75","7","2502","4","5","8","9","10","6.67","6.83","0","10","7","7"
"1993","Full Time","7.08","7","6254","5","6","8","9","10","7.03","7.13","0","10","7","7"
"1993","Not Working","7","7","4403","4","5","8","10","10","6.94","7.06","0","10","7","7"
"1993","Part Time","7.01","7","2460","4","6","8","9","10","6.93","7.09","0","10","7","7"
"1994","Full Time","","","","","","","","","","","","","",""
"1994","Not Working","","","","","","","","","","","","","",""
"1994","Part Time","","","","","","","","","","","","","",""
"1995","Full Time","6.99","7","5894","5","6","8","9","10","6.94","7.04","0","10","7","7"
"1995","Not Working","7.13","7","4803","5","6","9","10","10","7.07","7.19","0","10","7","7"
"1995","Part Time","6.84","7","2602","4","6","8","9","10","6.76","6.92","0","10","7","7"
"1996","Full Time","7.11","7","5743","5","6","8","9","10","7.06","7.16","0","10","7","7"
"1996","Not Working","7.19","8","4651","5","6","9","10","10","7.13","7.25","0","10","7","7"
"1996","Part Time","7.03","7","2697","5","6","8","9","10","6.96","7.1","0","10","7","7"
"1997","Full Time","6.73","7","5590","4","6","8","9","10","6.68","6.78","0","10","7","7"
"1997","Not Working","6.79","7","4724","4","5","8","9","10","6.73","6.85","0","10","7","7"
"1997","Part Time","6.59","7","2546","4","5","8","9","10","6.52","6.66","0","10","7","7"
"1998","Full Time","7.02","7","5991","5","6","8","9","10","6.98","7.06","0","10","7","7"
"1998","Not Working","7","7","5405","4","6","8","10","10","6.95","7.05","0","10","7","7"
"1998","Part Time","6.91","7","2868","4","6","8","9","10","6.84","6.98","0","10","7","7"
"1999","Full Time","7.13","7","5833","5","6","8","9","10","7.09","7.17","0","10","7","7"
"1999","Not Working","7.13","8","4942","4","6","9","10","10","7.07","7.19","0","10","7","7"
"1999","Part Time","7","7","2937","5","6","8","9","10","6.93","7.07","0","10","7","7"
"2000","Full Time","7.3","8","10068","5","6","8","9","10","7.27","7.33","0","10","8","8"
"2000","Not Working","7.2","8","9036","5","6","8","10","10","7.16","7.24","0","10","7","8"
"2000","Part Time","7.17","8","5088","5","6","8","10","10","7.12","7.22","0","10","7","8"
"2001","Full Time","7.23","8","9047","5","6","8","9","10","7.2","7.26","0","10","7","8"
"2001","Not Working","7.28","8","8095","5","6","9","10","10","7.24","7.32","0","10","8","8"
"2001","Part Time","7.14","8","4823","5","6","8","9","10","7.09","7.19","0","10","7","8"
"2002","Full Time","7.01","7","9569","5","6","8","9","10","6.98","7.04","0","10","7","7"
"2002","Not Working","6.99","7","8270","4","6","8","9","10","6.95","7.03","0","10","7","7"
"2002","Part Time","6.84","7","5245","4","6","8","9","10","6.79","6.89","0","10","7","7"
"2003","Full Time","7.04","7","8923","5","6","8","9","10","7","7.08","0","10","7","7"
"2003","Not Working","6.97","7","8188","4","6","8","9","10","6.93","7.01","0","10","7","7"
