"year","hgtyp1hh","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","East Germany","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","West Germany","16758.56","15451.22","2705","0","0","27763","39421","66686","16036.42","17480.7","0","225173","17384","19173"
"1984","1-pers.-HH","East Germany","","","","","","","","","","","","","",""
"1984","1-pers.-HH","West Germany","7124.78","102","1335","0","0","13345","20912","43409","6435.71","7813.85","0","197844","1841","4893"
"1984","Couple + C. GT 16 ","East Germany","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","West Germany","32950.42","31594","1993","12809","22139","42388","54294","78687","32185.19","33715.65","0","155894","30627","32084"
"1984","Couple + C. LE 16","East Germany","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","West Germany","27363.64","24205.64","3082","13473","18176","32876","42284","98168","26699.42","28027.86","0","291128","22701","23724"
"1984","Couple + C. LE and GT 16","East Germany","","","","","","","","","","","","","",""
"1984","Couple + C. LE and GT 16","West Germany","33553.56","30468.05","1720","17640","23192","40568","52663","93311","32761.83","34345.29","0","197150","28326","29596"
"1984","Single parent","East Germany","","","","","","","","","","","","","",""
"1984","Single parent","West Germany","16099.41","15332.15","579","0","4908","21679","29706","78564","14863.34","17335.48","0","95612","14834","16275"
"1985","(Married) couple without C.","East Germany","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","West Germany","17548.53","15747.92","2435","47","253","28357","40469","69002","16851.65","18245.41","0","111838","18176","19693"
"1985","1-pers.-HH","East Germany","","","","","","","","","","","","","",""
"1985","1-pers.-HH","West Germany","8125.1","485.95","1181","0","51","14151","22089","57516","7034.75","9215.45","0","362049","2659","6153"
"1985","Couple + C. GT 16 ","East Germany","","","","","","","","","","","","","",""
"1985","Couple + C. GT 16 ","West Germany","34888.78","32536","2029","13651","22281","44901","58613","90712","34037.41","35740.15","0","266885","32575","34136"
"1985","Couple + C. LE 16","East Germany","","","","","","","","","","","","","",""
"1985","Couple + C. LE 16","West Germany","27922.43","24634","2682","13130","17994","33190","42686","110641","27236.74","28608.12","0","271883","23072","24137"
"1985","Couple + C. LE and GT 16","East Germany","","","","","","","","","","","","","",""
"1985","Couple + C. LE and GT 16","West Germany","35417.37","31907","1493","17614","24347","41214","54709","87477","34492.19","36342.55","0","258723","29183","30524"
"1985","Single parent","East Germany","","","","","","","","","","","","","",""
"1985","Single parent","West Germany","16320","15918","546","92","4326","23712","31658","72860","15154.12","17485.88","0","72860","15513","17322"
"1986","(Married) couple without C.","East Germany","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","West Germany","19034.08","17342","2388","98","827","30780","43078","71765","18227.79","19840.37","0","348575","19786","21382"
"1986","1-pers.-HH","East Germany","","","","","","","","","","","","","",""
"1986","1-pers.-HH","West Germany","7934.23","1876.28","1122","0","105","14869","22395","43692","7271.62","8596.84","0","83234","4385","6596"
"1986","Couple + C. GT 16 ","East Germany","","","","","","","","","","","","","",""
"1986","Couple + C. GT 16 ","West Germany","36474.58","33319","2107","11488","23111","44403","62071","100281","35349.08","37600.08","0","448962","33722","35044"
"1986","Couple + C. LE 16","East Germany","","","","","","","","","","","","","",""
"1986","Couple + C. LE 16","West Germany","28169.44","25866","2411","14224","19337","33622","43441","88013","27584.09","28754.79","0","160404","24008","25557"
"1986","Couple + C. LE and GT 16","East Germany","","","","","","","","","","","","","",""
"1986","Couple + C. LE and GT 16","West Germany","36647.3","32745.81","1403","19229","24470","42409","56805","97535","35682.73","37611.87","0","217978","30827","32443"
"1986","Single parent","East Germany","","","","","","","","","","","","","",""
"1986","Single parent","West Germany","17570.74","15396","511","160","6136","25758","33904","82823","16245.49","18895.99","0","90499","14623","17410"
"1987","(Married) couple without C.","East Germany","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","West Germany","20010.91","18440.81","2357","96","926","31249","43682","79107","19186.73","20835.09","0","208437","20349","22467"
"1987","1-pers.-HH","East Germany","","","","","","","","","","","","","",""
"1987","1-pers.-HH","West Germany","8563.15","2261.88","1120","0","116","15339","23974","47039","7830.22","9296.08","0","153173","4152","6723"
"1987","Couple + C. GT 16 ","East Germany","","","","","","","","","","","","","",""
"1987","Couple + C. GT 16 ","West Germany","37617.23","36021","2159","14184","24589","48368","60863","106182","36807.12","38427.34","0","136062","35609","37811"
"1987","Couple + C. LE 16","East Germany","","","","","","","","","","","","","",""
"1987","Couple + C. LE 16","West Germany","29077.2","26655","2368","15032","20094","34720","45251","85275","28462.06","29692.34","0","188232","25407","26562"
"1987","Couple + C. LE and GT 16","East Germany","","","","","","","","","","","","","",""
"1987","Couple + C. LE and GT 16","West Germany","36619.69","33981","1262","18770","25621","42251","58617","107855","35627.01","37612.37","0","200459","31977","33856"
"1987","Single parent","East Germany","","","","","","","","","","","","","",""
"1987","Single parent","West Germany","19379.13","15574","523","1099","6526","26674","41575","88267","17743.47","21014.79","0","183042","14884","17931"
"1988","(Married) couple without C.","East Germany","","","","","","","","","","","","","",""
"1988","(Married) couple without C.","West Germany","21084","19531","2290","111","1265","32774","46627","82132","20208.3","21959.7","0","311142","20889","23073"
"1988","1-pers.-HH","East Germany","","","","","","","","","","","","","",""
"1988","1-pers.-HH","West Germany","8818.23","2508.86","1073","0","137","15978","24316","44107","8046.4","9590.06","0","163648","4514","7133"
"1988","Couple + C. GT 16 ","East Germany","","","","","","","","","","","","","",""
"1988","Couple + C. GT 16 ","West Germany","39563.97","37246","2209","15805","26411","48747","65141","120537","38698.5","40429.44","0","151353","36702","38374"
"1988","Couple + C. LE 16","East Germany","","","","","","","","","","","","","",""
"1988","Couple + C. LE 16","West Germany","30505.84","27217.93","2231","16407","21162","36681","48009","92799","29852.27","31159.41","0","197348","25769","26877"
"1988","Couple + C. LE and GT 16","East Germany","","","","","","","","","","","","","",""
"1988","Couple + C. LE and GT 16","West Germany","35822.87","33022","1091","17304","24890","43104","55931","97093","34822.82","36822.92","0","161927","30465","32825"
"1988","Single parent","East Germany","","","","","","","","","","","","","",""
"1988","Single parent","West Germany","20534.2","17997","511","2328","7732","29313","43412","85840","19019.41","22048.99","0","87731","16050","19440"
"1989","(Married) couple without C.","East Germany","","","","","","","","","","","","","",""
"1989","(Married) couple without C.","West Germany","23012.29","21101.2","2265","128","1626","35868","47515","93385","22041.84","23982.74","0","300001","23141","24941"
"1989","1-pers.-HH","East Germany","","","","","","","","","","","","","",""
"1989","1-pers.-HH","West Germany","9604.66","3139.68","1070","0","128","17354","25053","49947","8675.8","10533.52","0","279038","5011","8789"
"1989","Couple + C. GT 16 ","East Germany","","","","","","","","","","","","","",""
"1989","Couple + C. GT 16 ","West Germany","41250.17","39108","2147","16972","27109","51816","65798","126613","40341.85","42158.49","0","161747","37188","39480"
"1989","Couple + C. LE 16","East Germany","","","","","","","","","","","","","",""
"1989","Couple + C. LE 16","West Germany","32044.26","28675.6","2145","16369","21666","37194","50874","107250","31203.92","32884.6","0","301825","26667","28128"
"1989","Couple + C. LE and GT 16","East Germany","","","","","","","","","","","","","",""
"1989","Couple + C. LE and GT 16","West Germany","38676.27","34471","988","19863","26406","43697","61058","144775","37413.11","39939.43","0","235174","31820","34181"
"1989","Single parent","East Germany","","","","","","","","","","","","","",""
"1989","Single parent","West Germany","22003.79","17081.04","474","2130","8306","29900","47482","90601","20147.66","23859.92","0","130891","16685","19369"
"1990","(Married) couple without C.","East Germany","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","West Germany","24062.51","21788","2311","133","1716","36895","50177","93555","22924.79","25200.23","0","473661","22870","25513"
"1990","1-pers.-HH","East Germany","","","","","","","","","","","","","",""
"1990","1-pers.-HH","West Germany","10334.4","3247.55","1038","0","139","18443","27662","47797","9325.33","11343.47","0","308947","4680","7696"
"1990","Couple + C. GT 16 ","East Germany","","","","","","","","","","","","","",""
