"year","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","Full Time","3.51","4","7865","2","3","4","4","5","3.49","3.53","1","5","4","4"
"2007","Not Working","3.27","3","7973","2","3","4","4","5","3.25","3.29","1","5","3","3"
"2007","Part Time","3.56","4","4716","2","3","4","5","5","3.54","3.58","1","5","4","4"
"2008","Full Time","3.5","4","7489","2","3","4","4","5","3.48","3.52","1","5","4","4"
"2008","Not Working","3.3","3","7452","2","3","4","4","5","3.28","3.32","1","5","3","3"
"2008","Part Time","3.48","4","4413","2","3","4","4","5","3.45","3.51","1","5","4","4"
"2009","Full Time","3.51","4","6993","2","3","4","4","5","3.49","3.53","1","5","4","4"
"2009","Not Working","3.25","3","6820","2","3","4","4","5","3.23","3.27","1","5","3","3"
"2009","Part Time","3.45","4","4216","2","3","4","4","5","3.42","3.48","1","5","4","4"
"2010","Full Time","3.53","4","6448","3","3","4","4","5","3.51","3.55","1","5","4","4"
"2010","Not Working","3.26","3","6336","2","3","4","4","5","3.24","3.28","1","5","3","3"
"2010","Part Time","3.5","4","3905","2","3","4","4","5","3.47","3.53","1","5","4","4"
"2011","Full Time","3.54","4","7783","3","3","4","4","5","3.52","3.56","1","5","4","4"
"2011","Not Working","3.31","3","8075","2","3","4","4","5","3.29","3.33","1","5","3","4"
"2011","Part Time","3.57","4","4888","2","3","4","5","5","3.55","3.59","1","5","4","4"
"2012","Full Time","3.6","4","7608","3","3","4","4","5","3.58","3.62","1","5","4","4"
"2012","Not Working","3.39","3","8040","2","3","4","4","5","3.37","3.41","1","5","4","4"
"2012","Part Time","3.6","4","4874","3","3","4","5","5","3.58","3.62","1","5","4","4"
"2013","Full Time","3.59","4","9702","3","3","4","4","5","3.57","3.61","1","5","4","4"
"2013","Not Working","3.38","3","8843","2","3","4","4","5","3.36","3.4","1","5","4","4"
"2013","Part Time","3.58","4","7169","3","3","4","4","5","3.56","3.6","1","5","4","4"
"2014","Full Time","3.64","4","10222","3","3","4","5","5","3.62","3.66","1","5","4","4"
"2014","Not Working","3.44","4","9355","2","3","4","4","5","3.42","3.46","1","5","4","4"
"2014","Part Time","3.64","4","7558","3","3","4","5","5","3.62","3.66","1","5","4","4"
"2015","Full Time","3.63","4","9511","3","3","4","4","5","3.61","3.65","1","5","4","4"
"2015","Not Working","3.39","3","8471","2","3","4","4","5","3.37","3.41","1","5","4","4"
"2015","Part Time","3.64","4","7128","3","3","4","5","5","3.62","3.66","1","5","4","4"
"2016","Full Time","3.62","4","9174","3","3","4","4","5","3.6","3.64","1","5","4","4"
"2016","Not Working","3.41","4","8100","2","3","4","4","5","3.39","3.43","1","5","4","4"
"2016","Part Time","3.66","4","6974","3","3","4","5","5","3.64","3.68","1","5","4","4"
"2017","Full Time","3.69","4","10396","3","3","4","5","5","3.68","3.7","1","5","4","4"
"2017","Not Working","3.42","4","8485","2","3","4","4","5","3.4","3.44","1","5","4","4"
"2017","Part Time","3.69","4","7671","3","3","4","5","5","3.67","3.71","1","5","4","4"
"2018","Full Time","3.66","4","9927","3","3","4","4","5","3.64","3.68","1","5","4","4"
"2018","Not Working","3.43","4","8208","2","3","4","4","5","3.41","3.45","1","5","4","4"
"2018","Part Time","3.67","4","7545","3","3","4","5","5","3.65","3.69","1","5","4","4"
"2019","Full Time","3.67","4","10509","3","3","4","5","5","3.66","3.68","1","5","4","4"
"2019","Not Working","3.42","4","8095","2","3","4","4","5","3.4","3.44","1","5","4","4"
"2019","Part Time","3.69","4","7232","3","3","4","5","5","3.67","3.71","1","5","4","4"
