"plh0223","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2006","1-pers.-HH","East Germany","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","West Germany","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","East Germany","","","",""
"2 on scale 1-7 ","2006","Single parent ","West Germany","","","",""
"2 on scale 1-7 ","2006","Single parent ","East Germany","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","West Germany","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","East Germany","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","West Germany","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","East Germany","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","West Germany","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","East Germany","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","West Germany","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","East Germany","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","West Germany","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","East Germany","","","",""
"3 on scale 1-7 ","2006","Single parent ","West Germany","","","",""
"3 on scale 1-7 ","2006","Single parent ","East Germany","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","West Germany","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","East Germany","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","West Germany","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","East Germany","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","West Germany","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","East Germany","","","",""
"4 on scale 1-7","2006","1-pers.-HH","West Germany","","","",""
"4 on scale 1-7","2006","1-pers.-HH","East Germany","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","West Germany","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","East Germany","","","",""
"4 on scale 1-7","2006","Single parent ","West Germany","","","",""
"4 on scale 1-7","2006","Single parent ","East Germany","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","West Germany","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","East Germany","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","West Germany","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","East Germany","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","West Germany","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","East Germany","","","",""
"5 on scale 1-7","2006","1-pers.-HH","West Germany","","","",""
"5 on scale 1-7","2006","1-pers.-HH","East Germany","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","West Germany","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","East Germany","","","",""
"5 on scale 1-7","2006","Single parent ","West Germany","","","",""
"5 on scale 1-7","2006","Single parent ","East Germany","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","West Germany","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","East Germany","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","West Germany","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","East Germany","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","West Germany","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","East Germany","","","",""
"6 on scale 1-7","2006","1-pers.-HH","West Germany","","","",""
"6 on scale 1-7","2006","1-pers.-HH","East Germany","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","West Germany","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","East Germany","","","",""
"6 on scale 1-7","2006","Single parent ","West Germany","","","",""
"6 on scale 1-7","2006","Single parent ","East Germany","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","West Germany","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","East Germany","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","West Germany","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","East Germany","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","West Germany","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","East Germany","","","",""
"7 Strongly agree","2006","1-pers.-HH","West Germany","","","",""
"7 Strongly agree","2006","1-pers.-HH","East Germany","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","West Germany","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","East Germany","","","",""
"7 Strongly agree","2006","Single parent ","West Germany","","","",""
"7 Strongly agree","2006","Single parent ","East Germany","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","West Germany","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","East Germany","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","West Germany","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","East Germany","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","West Germany","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","East Germany","","","",""
"1 Strongly disagree","2007","1-pers.-HH","West Germany","","","",""
"1 Strongly disagree","2007","1-pers.-HH","East Germany","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","West Germany","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","East Germany","","","",""
"1 Strongly disagree","2007","Single parent ","West Germany","","","",""
"1 Strongly disagree","2007","Single parent ","East Germany","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","West Germany","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","East Germany","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","West Germany","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","East Germany","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","West Germany","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","East Germany","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","West Germany","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","East Germany","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","West Germany","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","East Germany","","","",""
"2 on scale 1-7 ","2007","Single parent ","West Germany","","","",""
"2 on scale 1-7 ","2007","Single parent ","East Germany","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","West Germany","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","East Germany","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","West Germany","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","East Germany","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","West Germany","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","East Germany","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","West Germany","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","East Germany","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","West Germany","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","East Germany","","","",""
"3 on scale 1-7 ","2007","Single parent ","West Germany","","","",""
"3 on scale 1-7 ","2007","Single parent ","East Germany","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","West Germany","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","East Germany","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","West Germany","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","East Germany","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","West Germany","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","East Germany","","","",""
"4 on scale 1-7","2007","1-pers.-HH","West Germany","","","",""
"4 on scale 1-7","2007","1-pers.-HH","East Germany","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","West Germany","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","East Germany","","","",""
"4 on scale 1-7","2007","Single parent ","West Germany","","","",""
"4 on scale 1-7","2007","Single parent ","East Germany","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","West Germany","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","East Germany","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","West Germany","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","East Germany","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","West Germany","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","East Germany","","","",""
"5 on scale 1-7","2007","1-pers.-HH","West Germany","","","",""
"5 on scale 1-7","2007","1-pers.-HH","East Germany","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","West Germany","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","East Germany","","","",""
"5 on scale 1-7","2007","Single parent ","West Germany","","","",""
"5 on scale 1-7","2007","Single parent ","East Germany","","","",""
"5 on scale 1-7","2007","Couple + C. LE 16 ","West Germany","","","",""
"5 on scale 1-7","2007","Couple + C. LE 16 ","East Germany","","","",""
"5 on scale 1-7","2007","Couple + C. GT 16 ","West Germany","","","",""
"5 on scale 1-7","2007","Couple + C. GT 16 ","East Germany","","","",""
"5 on scale 1-7","2007","Couple + C. LE and GT 16","West Germany","","","",""
"5 on scale 1-7","2007","Couple + C. LE and GT 16","East Germany","","","",""
"6 on scale 1-7","2007","1-pers.-HH","West Germany","","","",""
"6 on scale 1-7","2007","1-pers.-HH","East Germany","","","",""
"6 on scale 1-7","2007","(Married) couple without C. ","West Germany","","","",""
"6 on scale 1-7","2007","(Married) couple without C. ","East Germany","","","",""
"6 on scale 1-7","2007","Single parent ","West Germany","","","",""
"6 on scale 1-7","2007","Single parent ","East Germany","","","",""
"6 on scale 1-7","2007","Couple + C. LE 16 ","West Germany","","","",""
"6 on scale 1-7","2007","Couple + C. LE 16 ","East Germany","","","",""
"6 on scale 1-7","2007","Couple + C. GT 16 ","West Germany","","","",""
"6 on scale 1-7","2007","Couple + C. GT 16 ","East Germany","","","",""
"6 on scale 1-7","2007","Couple + C. LE and GT 16","West Germany","","","",""
"6 on scale 1-7","2007","Couple + C. LE and GT 16","East Germany","","","",""
"7 Strongly agree","2007","1-pers.-HH","West Germany","","","",""
"7 Strongly agree","2007","1-pers.-HH","East Germany","","","",""
"7 Strongly agree","2007","(Married) couple without C. ","West Germany","","","",""
"7 Strongly agree","2007","(Married) couple without C. ","East Germany","","","",""
"7 Strongly agree","2007","Single parent ","West Germany","","","",""
"7 Strongly agree","2007","Single parent ","East Germany","","","",""
"7 Strongly agree","2007","Couple + C. LE 16 ","West Germany","","","",""
"7 Strongly agree","2007","Couple + C. LE 16 ","East Germany","","","",""
"7 Strongly agree","2007","Couple + C. GT 16 ","West Germany","","","",""
"7 Strongly agree","2007","Couple + C. GT 16 ","East Germany","","","",""
"7 Strongly agree","2007","Couple + C. LE and GT 16","West Germany","","","",""
"7 Strongly agree","2007","Couple + C. LE and GT 16","East Germany","","","",""
"1 Strongly disagree","2008","1-pers.-HH","West Germany","","","",""
"1 Strongly disagree","2008","1-pers.-HH","East Germany","","","",""
"1 Strongly disagree","2008","(Married) couple without C. ","West Germany","","","",""
"1 Strongly disagree","2008","(Married) couple without C. ","East Germany","","","",""
"1 Strongly disagree","2008","Single parent ","West Germany","","","",""
"1 Strongly disagree","2008","Single parent ","East Germany","","","",""
"1 Strongly disagree","2008","Couple + C. LE 16 ","West Germany","","","",""
"1 Strongly disagree","2008","Couple + C. LE 16 ","East Germany","","","",""
"1 Strongly disagree","2008","Couple + C. GT 16 ","West Germany","","","",""
"1 Strongly disagree","2008","Couple + C. GT 16 ","East Germany","","","",""
"1 Strongly disagree","2008","Couple + C. LE and GT 16","West Germany","","","",""
"1 Strongly disagree","2008","Couple + C. LE and GT 16","East Germany","","","",""
"2 on scale 1-7 ","2008","1-pers.-HH","West Germany","","","",""
"2 on scale 1-7 ","2008","1-pers.-HH","East Germany","","","",""
"2 on scale 1-7 ","2008","(Married) couple without C. ","West Germany","","","",""
"2 on scale 1-7 ","2008","(Married) couple without C. ","East Germany","","","",""
"2 on scale 1-7 ","2008","Single parent ","West Germany","","","",""
"2 on scale 1-7 ","2008","Single parent ","East Germany","","","",""
"2 on scale 1-7 ","2008","Couple + C. LE 16 ","West Germany","","","",""
"2 on scale 1-7 ","2008","Couple + C. LE 16 ","East Germany","","","",""
"2 on scale 1-7 ","2008","Couple + C. GT 16 ","West Germany","","","",""
"2 on scale 1-7 ","2008","Couple + C. GT 16 ","East Germany","","","",""
"2 on scale 1-7 ","2008","Couple + C. LE and GT 16","West Germany","","","",""
"2 on scale 1-7 ","2008","Couple + C. LE and GT 16","East Germany","","","",""
"3 on scale 1-7 ","2008","1-pers.-HH","West Germany","","","",""
"3 on scale 1-7 ","2008","1-pers.-HH","East Germany","","","",""
"3 on scale 1-7 ","2008","(Married) couple without C. ","West Germany","","","",""
"3 on scale 1-7 ","2008","(Married) couple without C. ","East Germany","","","",""
"3 on scale 1-7 ","2008","Single parent ","West Germany","","","",""
"3 on scale 1-7 ","2008","Single parent ","East Germany","","","",""
"3 on scale 1-7 ","2008","Couple + C. LE 16 ","West Germany","","","",""
"3 on scale 1-7 ","2008","Couple + C. LE 16 ","East Germany","","","",""
"3 on scale 1-7 ","2008","Couple + C. GT 16 ","West Germany","","","",""
"3 on scale 1-7 ","2008","Couple + C. GT 16 ","East Germany","","","",""
"3 on scale 1-7 ","2008","Couple + C. LE and GT 16","West Germany","","","",""
"3 on scale 1-7 ","2008","Couple + C. LE and GT 16","East Germany","","","",""
"4 on scale 1-7","2008","1-pers.-HH","West Germany","","","",""
"4 on scale 1-7","2008","1-pers.-HH","East Germany","","","",""
"4 on scale 1-7","2008","(Married) couple without C. ","West Germany","","","",""
"4 on scale 1-7","2008","(Married) couple without C. ","East Germany","","","",""
"4 on scale 1-7","2008","Single parent ","West Germany","","","",""
"4 on scale 1-7","2008","Single parent ","East Germany","","","",""
"4 on scale 1-7","2008","Couple + C. LE 16 ","West Germany","","","",""
"4 on scale 1-7","2008","Couple + C. LE 16 ","East Germany","","","",""
"4 on scale 1-7","2008","Couple + C. GT 16 ","West Germany","","","",""
"4 on scale 1-7","2008","Couple + C. GT 16 ","East Germany","","","",""
"4 on scale 1-7","2008","Couple + C. LE and GT 16","West Germany","","","",""
"4 on scale 1-7","2008","Couple + C. LE and GT 16","East Germany","","","",""
"5 on scale 1-7","2008","1-pers.-HH","West Germany","","","",""
"5 on scale 1-7","2008","1-pers.-HH","East Germany","","","",""
"5 on scale 1-7","2008","(Married) couple without C. ","West Germany","","","",""
"5 on scale 1-7","2008","(Married) couple without C. ","East Germany","","","",""
"5 on scale 1-7","2008","Single parent ","West Germany","","","",""
"5 on scale 1-7","2008","Single parent ","East Germany","","","",""
"5 on scale 1-7","2008","Couple + C. LE 16 ","West Germany","","","",""
"5 on scale 1-7","2008","Couple + C. LE 16 ","East Germany","","","",""
"5 on scale 1-7","2008","Couple + C. GT 16 ","West Germany","","","",""
"5 on scale 1-7","2008","Couple + C. GT 16 ","East Germany","","","",""
"5 on scale 1-7","2008","Couple + C. LE and GT 16","West Germany","","","",""
"5 on scale 1-7","2008","Couple + C. LE and GT 16","East Germany","","","",""
"6 on scale 1-7","2008","1-pers.-HH","West Germany","","","",""
"6 on scale 1-7","2008","1-pers.-HH","East Germany","","","",""
"6 on scale 1-7","2008","(Married) couple without C. ","West Germany","","","",""
"6 on scale 1-7","2008","(Married) couple without C. ","East Germany","","","",""
"6 on scale 1-7","2008","Single parent ","West Germany","","","",""
"6 on scale 1-7","2008","Single parent ","East Germany","","","",""
"6 on scale 1-7","2008","Couple + C. LE 16 ","West Germany","","","",""
"6 on scale 1-7","2008","Couple + C. LE 16 ","East Germany","","","",""
"6 on scale 1-7","2008","Couple + C. GT 16 ","West Germany","","","",""
"6 on scale 1-7","2008","Couple + C. GT 16 ","East Germany","","","",""
"6 on scale 1-7","2008","Couple + C. LE and GT 16","West Germany","","","",""
"6 on scale 1-7","2008","Couple + C. LE and GT 16","East Germany","","","",""
"7 Strongly agree","2008","1-pers.-HH","West Germany","","","",""
"7 Strongly agree","2008","1-pers.-HH","East Germany","","","",""
"7 Strongly agree","2008","(Married) couple without C. ","West Germany","","","",""
"7 Strongly agree","2008","(Married) couple without C. ","East Germany","","","",""
"7 Strongly agree","2008","Single parent ","West Germany","","","",""
"7 Strongly agree","2008","Single parent ","East Germany","","","",""
"7 Strongly agree","2008","Couple + C. LE 16 ","West Germany","","","",""
"7 Strongly agree","2008","Couple + C. LE 16 ","East Germany","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","West Germany","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","East Germany","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","West Germany","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","East Germany","","","",""
"1 Strongly disagree","2009","1-pers.-HH","West Germany","92","0.0444666988233546","0.0357333348071081","0.0532000628396012"
"1 Strongly disagree","2009","1-pers.-HH","East Germany","41","0.0513370806866952","0.0354368370781789","0.0672373242952116"
"1 Strongly disagree","2009","(Married) couple without C. ","West Germany","233","0.0517428929688929","0.045484993721588","0.0580007922161979"
