"year","pgisced97","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","general elemantary","East Germany","","","","","","","","","","","","","",""
"1984","general elemantary","West Germany","94.45","0","3468","0","0","0","0","3375","65.26","123.64","0","29450","0","0"
"1984","higher education","East Germany","","","","","","","","","","","","","",""
"1984","higher education","West Germany","244.84","0","793","0","0","0","0","6749","153.57","336.11","0","16566","0","0"
"1984","higher vocational","East Germany","","","","","","","","","","","","","",""
"1984","higher vocational","West Germany","58.88","0","660","0","0","0","0","2454","21.17","96.59","0","8590","0","0"
"1984","in school","East Germany","","","","","","","","","","","","","",""
"1984","in school","West Germany","158.54","0","187","0","0","0","0","3681","41.73","275.35","0","8896","0","0"
"1984","inadequately","East Germany","","","","","","","","","","","","","",""
"1984","inadequately","West Germany","97.99","0","1019","0","0","0","0","3068","68.96","127.02","0","7363","0","0"
"1984","middle vocational","East Germany","","","","","","","","","","","","","",""
"1984","middle vocational","West Germany","82.38","0","5725","0","0","0","0","3681","65.48","99.28","0","9203","0","0"
"1984","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"1984","vocational + Abi","West Germany","161.31","0","312","0","0","0","0","4172","53.21","269.41","0","9203","0","0"
"1985","general elemantary","East Germany","","","","","","","","","","","","","",""
"1985","general elemantary","West Germany","53.32","0","3079","0","0","0","0","2147","37.75","68.89","0","9203","0","0"
"1985","higher education","East Germany","","","","","","","","","","","","","",""
"1985","higher education","West Germany","118.98","0","758","0","0","0","0","3681","59.14","178.82","0","13498","0","0"
"1985","higher vocational","East Germany","","","","","","","","","","","","","",""
"1985","higher vocational","West Germany","29.9","0","621","0","0","0","0","1841","7.63","52.17","0","3681","0","0"
"1985","in school","East Germany","","","","","","","","","","","","","",""
"1985","in school","West Germany","215.5","0","187","0","0","0","0","7593","63.52","367.48","0","7976","0","0"
"1985","inadequately","East Germany","","","","","","","","","","","","","",""
"1985","inadequately","West Germany","29.66","0","849","0","0","0","0","1595","8.45","50.87","0","4602","0","0"
"1985","middle vocational","East Germany","","","","","","","","","","","","","",""
"1985","middle vocational","West Germany","119.11","0","5198","0","0","0","0","3485","87.45","150.77","0","61355","0","0"
"1985","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"1985","vocational + Abi","West Germany","273.24","0","280","0","0","0","0","6136","148.63","397.85","0","7363","0","0"
"1986","general elemantary","East Germany","","","","","","","","","","","","","",""
"1986","general elemantary","West Germany","94.98","0","2924","0","0","0","0","3835","70.98","118.98","0","9817","0","0"
"1986","higher education","East Germany","","","","","","","","","","","","","",""
"1986","higher education","West Germany","55.89","0","751","0","0","0","0","1841","8.36","103.42","0","14725","0","0"
"1986","higher vocational","East Germany","","","","","","","","","","","","","",""
"1986","higher vocational","West Germany","62.03","0","583","0","0","0","0","1334","-10.3","134.36","0","12271","0","0"
"1986","in school","East Germany","","","","","","","","","","","","","",""
"1986","in school","West Germany","138.74","0","188","0","0","0","0","3835","59.14","218.34","0","3835","0","0"
"1986","inadequately","East Germany","","","","","","","","","","","","","",""
"1986","inadequately","West Germany","115.34","0","790","0","0","0","0","4172","89.18","141.5","0","6136","0","0"
"1986","middle vocational","East Germany","","","","","","","","","","","","","",""
"1986","middle vocational","West Germany","97.11","0","5015","0","0","0","0","3681","73.91","120.31","0","25769","0","0"
"1986","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"1986","vocational + Abi","West Germany","132.36","0","278","0","0","0","0","3681","41.02","223.7","0","7976","0","0"
"1987","general elemantary","East Germany","","","","","","","","","","","","","",""
"1987","general elemantary","West Germany","72.62","0","2857","0","0","0","0","2761","53.47","91.77","0","10124","0","0"
"1987","higher education","East Germany","","","","","","","","","","","","","",""
"1987","higher education","West Germany","96.02","0","744","0","0","0","0","3068","33.06","158.98","0","14725","0","0"
"1987","higher vocational","East Germany","","","","","","","","","","","","","",""
"1987","higher vocational","West Germany","66.61","0","569","0","0","0","0","2071","14.34","118.88","0","9203","0","0"
"1987","in school","East Germany","","","","","","","","","","","","","",""
"1987","in school","West Germany","378.15","0","191","0","0","0","0","5534","157.79","598.51","0","18407","0","0"
"1987","inadequately","East Germany","","","","","","","","","","","","","",""
"1987","inadequately","West Germany","28.8","0","762","0","0","0","0","1246","14.73","42.87","0","4878","0","0"
"1987","middle vocational","East Germany","","","","","","","","","","","","","",""
"1987","middle vocational","West Germany","96.03","0","4988","0","0","0","0","4049","73.37","118.69","0","18407","0","0"
"1987","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"1987","vocational + Abi","West Germany","185.61","0","278","0","0","0","0","4908","99.35","271.87","0","7976","0","0"
"1988","general elemantary","East Germany","","","","","","","","","","","","","",""
"1988","general elemantary","West Germany","97.74","0","2740","0","0","0","0","3681","70.66","124.82","0","22824","0","0"
"1988","higher education","East Germany","","","","","","","","","","","","","",""
"1988","higher education","West Germany","150.64","0","702","0","0","0","0","5023","76.16","225.12","0","14725","0","0"
"1988","higher vocational","East Germany","","","","","","","","","","","","","",""
"1988","higher vocational","West Germany","65.71","0","541","0","0","0","0","2454","18.23","113.19","0","8590","0","0"
"1988","in school","East Germany","","","","","","","","","","","","","",""
"1988","in school","West Germany","152.78","0","163","0","0","0","0","4908","69.5","236.06","0","4908","0","0"
"1988","inadequately","East Germany","","","","","","","","","","","","","",""
"1988","inadequately","West Germany","15.23","0","702","0","0","0","0","1276","2.13","28.33","0","2608","0","0"
"1988","middle vocational","East Germany","","","","","","","","","","","","","",""
"1988","middle vocational","West Germany","105.62","0","4757","0","0","0","0","3583","81.88","129.36","0","22824","0","0"
"1988","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"1988","vocational + Abi","West Germany","137.73","0","271","0","0","0","0","4908","74.37","201.09","0","4908","0","0"
"1989","general elemantary","East Germany","","","","","","","","","","","","","",""
"1989","general elemantary","West Germany","60.43","0","2589","0","0","0","0","2135","43.35","77.51","0","7363","0","0"
"1989","higher education","East Germany","","","","","","","","","","","","","",""
"1989","higher education","West Germany","291.6","0","699","0","0","0","0","8355","143.74","439.46","0","30678","0","0"
"1989","higher vocational","East Germany","","","","","","","","","","","","","",""
"1989","higher vocational","West Germany","77.6","0","516","0","0","0","0","2945","18.4","136.8","0","10430","0","0"
"1989","in school","East Germany","","","","","","","","","","","","","",""
"1989","in school","West Germany","118.15","0","175","0","0","0","0","3681","50.05","186.25","0","3681","0","0"
"1989","inadequately","East Germany","","","","","","","","","","","","","",""
"1989","inadequately","West Germany","1.63","0","660","0","0","0","0","0","-6.93","10.19","0","2037","0","0"
"1989","middle vocational","East Germany","","","","","","","","","","","","","",""
"1989","middle vocational","West Germany","92.94","0","4638","0","0","0","0","3375","70.37","115.51","0","30678","0","0"
"1989","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"1989","vocational + Abi","West Germany","194.42","0","290","0","0","0","0","3362","124.47","264.37","0","3681","0","0"
"1990","general elemantary","East Germany","","","","","","","","","","","","","",""
"1990","general elemantary","West Germany","78.73","0","2488","0","0","0","0","2945","57.51","99.95","0","9817","0","0"
"1990","higher education","East Germany","","","","","","","","","","","","","",""
"1990","higher education","West Germany","146.48","0","701","0","0","0","0","4908","83.14","209.82","0","12782","0","0"
"1990","higher vocational","East Germany","","","","","","","","","","","","","",""
"1990","higher vocational","West Germany","81.51","0","514","0","0","0","0","2945","20.89","142.13","0","12271","0","0"
"1990","in school","East Germany","","","","","","","","","","","","","",""
"1990","in school","West Germany","274.76","0","162","0","0","0","0","9203","47.69","501.83","0","12782","0","0"
"1990","inadequately","East Germany","","","","","","","","","","","","","",""
"1990","inadequately","West Germany","69.61","0","639","0","0","0","0","2454","21","118.22","0","10686","0","0"
"1990","middle vocational","East Germany","","","","","","","","","","","","","",""
"1990","middle vocational","West Germany","141.57","0","4561","0","0","0","0","5113","113.04","170.1","0","25309","0","0"
"1990","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"1990","vocational + Abi","West Germany","113.6","0","295","0","0","0","0","3068","52.14","175.06","0","4908","0","0"
"1991","general elemantary","East Germany","","","","","","","","","","","","","",""
"1991","general elemantary","West Germany","95.54","0","2421","0","0","0","0","3620","72.92","118.16","0","12823","0","0"
"1991","higher education","East Germany","","","","","","","","","","","","","",""
"1991","higher education","West Germany","161.92","0","721","0","0","0","0","4295","99.59","224.25","0","11964","0","0"
"1991","higher vocational","East Germany","","","","","","","","","","","","","",""
"1991","higher vocational","West Germany","103.17","0","520","0","0","0","0","3579","47.7","158.64","0","10430","0","0"
"1991","in school","East Germany","","","","","","","","","","","","","",""
"1991","in school","West Germany","457.6","0","150","0","0","0","0","11964","129.01","786.19","0","20247","0","0"
