"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1984","college entrance qualification","West Germany","331.06","0","1295","0","0","0","0","8590","251.92","410.2","0","16566","0","0"
"1984","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1984","lower secondary degree","West Germany","55.24","0","6127","0","0","0","0","1687","39.55","70.93","0","18407","0","0"
"1984","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","West Germany","111.1","0","1304","0","0","0","0","3548","83.62","138.58","0","8896","0","0"
"1984","Other degree","East Germany","","","","","","","","","","","","","",""
"1984","Other degree","West Germany","51.31","0","1453","0","0","0","0","2086","29.83","72.79","0","7363","0","0"
"1984","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1984","secondary school degree","West Germany","95.44","0","1960","0","0","0","0","3068","57.88","133","0","29450","0","0"
"1985","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1985","college entrance qualification","West Germany","237.09","0","1233","0","0","0","0","4908","172.68","301.5","0","13498","0","0"
"1985","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1985","lower secondary degree","West Germany","68.05","0","5491","0","0","0","0","2021","42.86","93.24","0","61355","0","0"
"1985","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","West Germany","106.02","0","1102","0","0","0","0","3712","75.56","136.48","0","7976","0","0"
"1985","Other degree","East Germany","","","","","","","","","","","","","",""
"1985","Other degree","West Germany","53.77","0","1229","0","0","0","0","1595","25.51","82.03","0","11719","0","0"
"1985","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1985","secondary school degree","West Germany","102.09","0","1883","0","0","0","0","3068","60.87","143.31","0","24542","0","0"
"1986","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1986","college entrance qualification","West Germany","240.07","0","1258","0","0","0","0","7056","155.01","325.13","0","25769","0","0"
"1986","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1986","lower secondary degree","West Germany","62.75","0","5188","0","0","0","0","2454","48.3","77.2","0","9817","0","0"
"1986","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","West Germany","66.84","0","1037","0","0","0","0","3698","47.33","86.35","0","4446","0","0"
"1986","Other degree","East Germany","","","","","","","","","","","","","",""
"1986","Other degree","West Germany","124.44","0","1171","0","0","0","0","4172","88.14","160.74","0","12271","0","0"
"1986","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1986","secondary school degree","West Germany","82.22","0","1842","0","0","0","0","3196","51.52","112.92","0","10737","0","0"
"1987","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1987","college entrance qualification","West Germany","264.48","0","1232","0","0","0","0","7194","191.38","337.58","0","14725","0","0"
"1987","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1987","lower secondary degree","West Germany","54.38","0","5122","0","0","0","0","2071","39.1","69.66","0","18407","0","0"
"1987","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1987","no degree/no degree yet","West Germany","154.82","0","1008","0","0","0","0","4908","110.38","199.26","0","18407","0","0"
"1987","Other degree","East Germany","","","","","","","","","","","","","",""
"1987","Other degree","West Germany","39.32","0","1154","0","0","0","0","1227","12.88","65.76","0","12271","0","0"
"1987","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1987","secondary school degree","West Germany","80.15","0","1832","0","0","0","0","3068","46.47","113.83","0","18407","0","0"
"1988","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1988","college entrance qualification","West Germany","307.51","0","1181","0","0","0","0","6283","226.82","388.2","0","14725","0","0"
"1988","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1988","lower secondary degree","West Germany","60.82","0","4895","0","0","0","0","2442","45.38","76.26","0","15952","0","0"
"1988","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1988","no degree/no degree yet","West Germany","60.82","0","912","0","0","0","0","2608","43.96","77.68","0","4908","0","0"
"1988","Other degree","East Germany","","","","","","","","","","","","","",""
"1988","Other degree","West Germany","10.68","0","1076","0","0","0","0","460","6.58","14.78","0","1276","0","0"
"1988","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1988","secondary school degree","West Germany","108.87","0","1767","0","0","0","0","3221","62.26","155.48","0","22824","0","0"
"1989","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1989","college entrance qualification","West Germany","375.51","0","1204","0","0","0","0","7669","264.62","486.4","0","30678","0","0"
"1989","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1989","lower secondary degree","West Germany","62.63","0","4677","0","0","0","0","2945","46.85","78.41","0","9878","0","0"
"1989","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1989","no degree/no degree yet","West Germany","51.05","0","889","0","0","0","0","2147","36.18","65.92","0","3681","0","0"
"1989","Other degree","East Germany","","","","","","","","","","","","","",""
"1989","Other degree","West Germany","5.36","0","1034","0","0","0","0","0","-2.17","12.89","0","3255","0","0"
"1989","secondary school degree","East Germany","","","","","","","","","","","","","",""
