"ple0008","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Less good","1999","Couple + C. LE 16 ","West Germany","183","0.0724811520921096","0.0619168617289571","0.0830454424552621","4"
"Less good","1999","Couple + C. GT 16 ","East Germany","68","0.0963572567316805","0.0754196798867963","0.117294833576565","4"
"Less good","1999","Couple + C. LE 16 ","East Germany","40","0.0539713042413865","0.0374663070652715","0.0704763014175014","4"
"Less good","1999","Couple + C. GT 16 ","West Germany","209","0.116684420053478","0.101599679390238","0.131769160716718","4"
"Less good","1999","Couple + C. LE and GT 16","West Germany","71","0.0885666469832573","0.0687419229932115","0.108391370973303","4"
"Less good","1999","Couple + C. LE and GT 16","East Germany","38","0.0854557751843656","0.0570471847298796","0.113864365638852","4"
"Poor","1999","1-pers.-HH","West Germany","98","0.0884299752817341","0.0728027010281505","0.104057249535318","5"
"Poor","1999","1-pers.-HH","East Germany","29","","","","5"
"Poor","1999","(Married) couple without C. ","West Germany","141","0.0540327557147105","0.0458840424400363","0.0621814689893848","5"
"Poor","1999","(Married) couple without C. ","East Germany","68","0.0633424154244846","0.0494269544787012","0.0772578763702681","5"
"Poor","1999","Single parent ","West Germany","17","","","","5"
"Poor","1999","Single parent ","East Germany","3","","","","5"
"Poor","1999","Couple + C. LE 16 ","West Germany","21","","","","5"
"Poor","1999","Couple + C. LE 16 ","East Germany","5","","","","5"
"Poor","1999","Couple + C. GT 16 ","West Germany","59","0.0271175147732351","0.0194856862811614","0.0347493432653087","5"
"Poor","1999","Couple + C. GT 16 ","East Germany","17","","","","5"
"Poor","1999","Couple + C. LE and GT 16","West Germany","11","","","","5"
"Poor","1999","Couple + C. LE and GT 16","East Germany","5","","","","5"
"Satisfactory","1999","1-pers.-HH","East Germany","168","0.400299690154809","0.353718198717397","0.446881181592221","3"
"Satisfactory","1999","1-pers.-HH","West Germany","392","0.322338201228716","0.296613469441549","0.348062933015884","3"
"Satisfactory","1999","(Married) couple without C. ","West Germany","1074","0.382405172749075","0.364889124499378","0.399921220998773","3"
"Satisfactory","1999","(Married) couple without C. ","East Germany","507","0.428280635182925","0.400011304249093","0.456549966116757","3"
"Satisfactory","1999","Single parent ","West Germany","151","0.300035331382945","0.260066020453417","0.340004642312472","3"
"Satisfactory","1999","Couple + C. LE 16 ","West Germany","619","0.281125233043698","0.262808713746256","0.29944175234114","3"
"Satisfactory","1999","Single parent ","East Germany","63","0.276849752925754","0.216760801028","0.336938704823509","3"
"Satisfactory","1999","Couple + C. GT 16 ","West Germany","530","0.310105349106698","0.288372358890153","0.331838339323243","3"
"Satisfactory","1999","Couple + C. LE 16 ","East Germany","232","0.306995764054738","0.273304602907162","0.340686925202314","3"
"Satisfactory","1999","Couple + C. LE and GT 16","East Germany","119","0.323727289976064","0.276179842413655","0.371274737538474","3"
"Satisfactory","1999","Couple + C. GT 16 ","East Germany","262","0.325840552769155","0.292584576517238","0.359096529021072","3"
"Satisfactory","1999","Couple + C. LE and GT 16","West Germany","206","0.263857192536698","0.233105070136286","0.294609314937109","3"
"Very good","1999","1-pers.-HH","West Germany","123","0.0808026774836275","0.0658021781679396","0.0958031767993155","1"
"Very good","1999","1-pers.-HH","East Germany","22","","","","1"
"Very good","1999","(Married) couple without C. ","West Germany","216","0.0644205237310929","0.0555719169227952","0.0732691305393905","1"
"Very good","1999","(Married) couple without C. ","East Germany","45","0.0329167554710137","0.0227237959468183","0.0431097149952092","1"
"Very good","1999","Single parent ","East Germany","21","","","","1"
"Very good","1999","Single parent ","West Germany","64","0.127761202634424","0.0986460147033812","0.156876390565466","1"
"Very good","1999","Couple + C. LE 16 ","West Germany","263","0.108751118397541","0.0960663430930954","0.121435893701987","1"
"Very good","1999","Couple + C. LE 16 ","East Germany","65","0.0927718617500796","0.0715810187092611","0.113962704790898","1"
"Very good","1999","Couple + C. GT 16 ","West Germany","215","0.123233742989187","0.107789017263455","0.138678468714918","1"
"Very good","1999","Couple + C. LE and GT 16","East Germany","37","0.119745698002278","0.0867535448889291","0.152737851115627","1"
"Very good","1999","Couple + C. LE and GT 16","West Germany","133","0.181951422400428","0.155031310312056","0.208871534488801","1"
"Very good","1999","Couple + C. GT 16 ","East Germany","58","0.0777219023607222","0.05872475110412","0.0967190536173243","1"
"Good","2000","(Married) couple without C. ","West Germany","1887","0.305727967135011","0.293774976628591","0.317680957641431","2"
"Good","2000","1-pers.-HH","West Germany","913","0.327910028699857","0.309844354979867","0.345975702419847","2"
"Good","2000","1-pers.-HH","East Germany","261","0.320121687562414","0.287255392234291","0.352987982890537","2"
"Good","2000","(Married) couple without C. ","East Germany","533","0.266829313333282","0.246798503032092","0.286860123634472","2"
"Good","2000","Single parent ","West Germany","323","0.360764986711629","0.329126265344345","0.392403708078912","2"
"Good","2000","Single parent ","East Germany","149","0.47718616394402","0.422460560452155","0.531911767435886","2"
"Good","2000","Couple + C. LE 16 ","West Germany","2206","0.514329746951207","0.499230676840876","0.529428817061537","2"
"Good","2000","Couple + C. LE 16 ","East Germany","571","0.543533705361978","0.513304722491885","0.573762688232071","2"
"Good","2000","Couple + C. GT 16 ","West Germany","1172","0.425022472580958","0.406760811701438","0.443284133460478","2"
"Good","2000","Couple + C. LE and GT 16","East Germany","255","0.496445189178919","0.453388340659588","0.539502037698249","2"
"Good","2000","Couple + C. LE and GT 16","West Germany","661","0.463870348970645","0.437977855302106","0.489762842639184","2"
"Good","2000","Couple + C. GT 16 ","East Germany","537","0.448945370914005","0.420085170326115","0.477805571501896","2"
"Less good","2000","1-pers.-HH","West Germany","414","0.17038913986368","0.155920714285313","0.184857565442048","4"
"Less good","2000","(Married) couple without C. ","East Germany","346","0.183747240708355","0.166208357077981","0.20128612433873","4"
"Less good","2000","(Married) couple without C. ","West Germany","932","0.168404549367407","0.158695490887965","0.178113607846849","4"
"Less good","2000","1-pers.-HH","East Germany","131","0.171951326452433","0.145368062179141","0.198534590725725","4"
"Less good","2000","Single parent ","West Germany","103","0.112390397197904","0.091581356731895","0.133199437663913","4"
"Less good","2000","Couple + C. LE 16 ","West Germany","302","0.0706554997162171","0.0629140912890335","0.0783969081434008","4"
"Less good","2000","Single parent ","East Germany","30","0.0951456997308154","0.0629974738286972","0.127293925632934","4"
"Less good","2000","Couple + C. LE 16 ","East Germany","60","0.0624737457347348","0.0477862947974011","0.0771611966720685","4"
"Less good","2000","Couple + C. GT 16 ","West Germany","301","0.101794312905764","0.0906241746291188","0.11296445118241","4"
"Less good","2000","Couple + C. GT 16 ","East Germany","108","0.0969302365359296","0.0797631911301538","0.114097281941705","4"
"Less good","2000","Couple + C. LE and GT 16","West Germany","104","0.0714405385820528","0.058067876247927","0.0848132009161787","4"
"Less good","2000","Couple + C. LE and GT 16","East Germany","48","0.0913022863387105","0.0664975991043677","0.116106973573053","4"
"Poor","2000","1-pers.-HH","West Germany","147","0.0624783543739107","0.0531647336571093","0.0717919750907121","5"
"Poor","2000","1-pers.-HH","East Germany","44","0.0626392637490354","0.0455684465440818","0.0797100809539889","5"
"Poor","2000","(Married) couple without C. ","East Germany","110","0.063976447950402","0.0528940777732461","0.075058818127558","5"
"Poor","2000","(Married) couple without C. ","West Germany","285","0.0542093129542238","0.0483347085986255","0.0600839173098221","5"
"Poor","2000","Single parent ","West Germany","34","0.0440018793692813","0.0304892275023484","0.0575145312362142","5"
"Poor","2000","Single parent ","East Germany","7","","","","5"
"Poor","2000","Couple + C. LE 16 ","West Germany","33","0.00867206809506983","0.00587096792812367","0.011473168262016","5"
"Poor","2000","Couple + C. LE 16 ","East Germany","10","","","","5"
"Poor","2000","Couple + C. GT 16 ","West Germany","79","0.0256957480438803","0.0198507169886064","0.0315407790991543","5"
"Poor","2000","Couple + C. GT 16 ","East Germany","24","","","","5"
"Poor","2000","Couple + C. LE and GT 16","West Germany","22","","","","5"
"Poor","2000","Couple + C. LE and GT 16","East Germany","5","","","","5"
"Satisfactory","2000","1-pers.-HH","West Germany","837","0.337750873925919","0.319550846484973","0.355950901366865","3"
"Satisfactory","2000","(Married) couple without C. ","West Germany","2153","0.392899576227125","0.380228450418303","0.405570702035947","3"
"Satisfactory","2000","1-pers.-HH","East Germany","284","0.377926947351179","0.343768176507574","0.412085718194784","3"
"Satisfactory","2000","Single parent ","West Germany","274","0.306341879042959","0.275971348464556","0.336712409621363","3"
"Satisfactory","2000","(Married) couple without C. ","East Germany","805","0.445739838686306","0.423229773118362","0.468249904254249","3"
"Satisfactory","2000","Single parent ","East Germany","88","0.25778257249222","0.209857204939939","0.3057079400445","3"
"Satisfactory","2000","Couple + C. LE 16 ","East Germany","294","0.2767968850865","0.249643956332818","0.303949813840182","3"
"Satisfactory","2000","Couple + C. LE 16 ","West Germany","1099","0.26843491409299","0.255047255940416","0.281822572245564","3"
"Satisfactory","2000","Couple + C. LE and GT 16","West Germany","354","0.246238291189697","0.22386986190649","0.268606720472903","3"
"Satisfactory","2000","Couple + C. GT 16 ","East Germany","351","0.304333726927379","0.277635600495989","0.33103185335877","3"
"Satisfactory","2000","Couple + C. GT 16 ","West Germany","866","0.308800910679503","0.291734202749493","0.325867618609514","3"
"Satisfactory","2000","Couple + C. LE and GT 16","East Germany","148","0.277533674867816","0.238972535389108","0.316094814346525","3"
"Very good","2000","1-pers.-HH","West Germany","283","0.101471603136633","0.0898517331305393","0.113091473142727","1"
"Very good","2000","1-pers.-HH","East Germany","54","0.0673607748849385","0.049702918248958","0.0850186315209191","1"
"Very good","2000","(Married) couple without C. ","West Germany","450","0.0787585943162329","0.0717701604841974","0.0857470281482685","1"
"Very good","2000","(Married) couple without C. ","East Germany","79","0.0397071593216552","0.0308638369470507","0.0485504816962598","1"
"Very good","2000","Single parent ","West Germany","151","0.176500857678227","0.151383066743013","0.201618648613441","1"
"Very good","2000","Single parent ","East Germany","46","0.151442546321849","0.112165603204805","0.190719489438893","1"
"Very good","2000","Couple + C. LE 16 ","West Germany","569","0.137907771144516","0.127491078188548","0.148324464100484","1"
"Very good","2000","Couple + C. LE 16 ","East Germany","108","0.105741670271308","0.0870795700689916","0.124403770473624","1"
"Very good","2000","Couple + C. GT 16 ","West Germany","397","0.138686555789894","0.125919031701492","0.151454079878297","1"
"Very good","2000","Couple + C. GT 16 ","East Germany","121","0.125810650241932","0.106567918394695","0.14505338208917","1"
"Very good","2000","Couple + C. LE and GT 16","West Germany","284","0.203255710213672","0.182361713775062","0.224149706652281","1"
"Very good","2000","Couple + C. LE and GT 16","East Germany","62","0.126316598312744","0.0977084028437309","0.154924793781758","1"
"Good","2001","1-pers.-HH","West Germany","806","0.324862211972906","0.305697725300112","0.344026698645701","2"
"Good","2001","1-pers.-HH","East Germany","236","0.311767354858646","0.277932462720292","0.345602246996999","2"
"Good","2001","(Married) couple without C. ","West Germany","1643","0.299263792040596","0.286706832170045","0.311820751911148","2"
"Good","2001","(Married) couple without C. ","East Germany","519","0.269172187019923","0.248688229825121","0.289656144214724","2"
"Good","2001","Single parent ","West Germany","322","0.404845633274763","0.371104290637169","0.438586975912357","2"
"Good","2001","Couple + C. LE 16 ","East Germany","518","0.551486811461295","0.519401784025622","0.583571838896968","2"
"Good","2001","Single parent ","East Germany","136","0.430293083592939","0.375529583713623","0.485056583472254","2"
"Good","2001","Couple + C. LE 16 ","West Germany","1977","0.50190497137832","0.486096868592969","0.517713074163671","2"
"Good","2001","Couple + C. LE and GT 16","West Germany","563","0.467680014948098","0.439919789304042","0.495440240592155","2"
"Good","2001","Couple + C. GT 16 ","West Germany","1084","0.421885686136804","0.402906299567693","0.440865072705915","2"
"Good","2001","Couple + C. GT 16 ","East Germany","481","0.464695558682851","0.434412557345156","0.494978560020546","2"
"Good","2001","Couple + C. LE and GT 16","East Germany","245","0.490974518322701","0.447544657461259","0.534404379184142","2"
"Less good","2001","1-pers.-HH","East Germany","137","0.185586409550344","0.157189084421224","0.213983734679464","4"
"Less good","2001","(Married) couple without C. ","West Germany","892","0.183912977339242","0.173289796778912","0.194536157899571","4"
"Less good","2001","1-pers.-HH","West Germany","351","0.162938101101767","0.14782542074821","0.178050781455325","4"
"Less good","2001","Single parent ","West Germany","96","0.11957405658665","0.0972708290303419","0.141877284142958","4"
"Less good","2001","(Married) couple without C. ","East Germany","315","0.182840020829536","0.164988286706471","0.200691754952601","4"
"Less good","2001","Single parent ","East Germany","34","0.119181776983654","0.0833448022321195","0.155018751735189","4"
"Less good","2001","Couple + C. LE 16 ","East Germany","64","0.0848037847386439","0.0668311409960666","0.102776428481221","4"
"Less good","2001","Couple + C. GT 16 ","West Germany","276","0.102434743555509","0.0907818286833374","0.114087658427681","4"
"Less good","2001","Couple + C. LE 16 ","West Germany","270","0.0726328098183305","0.0644273072684578","0.0808383123682033","4"
"Less good","2001","Couple + C. GT 16 ","East Germany","98","0.0935641841425465","0.0758819320578322","0.111246436227261","4"
"Less good","2001","Couple + C. LE and GT 16","West Germany","90","0.0684236743916861","0.0543769643368249","0.0824703844465473","4"
"Less good","2001","Couple + C. LE and GT 16","East Germany","43","0.0770105164173987","0.0538492344319386","0.100171798402859","4"
"Poor","2001","(Married) couple without C. ","East Germany","97","0.0576707089653512","0.0469043160497331","0.0684371018809693","5"
"Poor","2001","(Married) couple without C. ","West Germany","231","0.0484890781854334","0.0425991636583012","0.0543789927125656","5"
"Poor","2001","1-pers.-HH","East Germany","50","0.0771340113650712","0.0576457039400828","0.0966223187900596","5"
"Poor","2001","1-pers.-HH","West Germany","141","0.0664287790713665","0.0562380971315212","0.0766194610112119","5"
"Poor","2001","Single parent ","West Germany","28","","","","5"
"Poor","2001","Single parent ","East Germany","8","","","","5"
"Poor","2001","Couple + C. LE 16 ","West Germany","41","0.0128141061340263","0.00925814891303704","0.0163700633550155","5"
"Poor","2001","Couple + C. LE 16 ","East Germany","10","","","","5"
"Poor","2001","Couple + C. GT 16 ","West Germany","69","0.0266228593325012","0.0204363476828715","0.0328093709821309","5"
"Poor","2001","Couple + C. GT 16 ","East Germany","26","","","","5"
"Poor","2001","Couple + C. LE and GT 16","West Germany","22","","","","5"
"Poor","2001","Couple + C. LE and GT 16","East Germany","10","","","","5"
"Satisfactory","2001","1-pers.-HH","West Germany","753","0.341996931752881","0.322584656151518","0.361409207354243","3"
"Satisfactory","2001","(Married) couple without C. ","East Germany","796","0.460702262825796","0.437681712249485","0.483722813402107","3"
"Satisfactory","2001","1-pers.-HH","East Germany","253","0.362429214431649","0.327317046409027","0.397541382454271","3"
"Satisfactory","2001","(Married) couple without C. ","West Germany","1928","0.387209237298501","0.37385223196554","0.400566242631462","3"
"Satisfactory","2001","Single parent ","East Germany","85","0.254378601411582","0.206207925937038","0.302549276886126","3"
"Satisfactory","2001","Couple + C. LE 16 ","West Germany","1046","0.281833111894008","0.26760911674256","0.296057107045455","3"
"Satisfactory","2001","Single parent ","West Germany","243","0.282710646798638","0.251756339293877","0.3136649543034","3"
"Satisfactory","2001","Couple + C. GT 16 ","West Germany","767","0.286407882856064","0.269034058751272","0.303781706960857","3"
"Satisfactory","2001","Couple + C. LE 16 ","East Germany","258","0.282695687265928","0.253644856725931","0.311746517805925","3"
"Satisfactory","2001","Couple + C. LE and GT 16","East Germany","149","0.281603597784287","0.242529372714719","0.320677822853855","3"
"Satisfactory","2001","Couple + C. LE and GT 16","West Germany","315","0.2362503334845","0.212617057195754","0.259883609773246","3"
"Satisfactory","2001","Couple + C. GT 16 ","East Germany","338","0.314096384759273","0.285914032020626","0.34227873749792","3"
"Very good","2001","1-pers.-HH","West Germany","243","0.103773976101079","0.0912942691314869","0.116253683070671","1"
"Very good","2001","1-pers.-HH","East Germany","44","0.0630830097942903","0.0453252325793235","0.0808407870092571","1"
"Very good","2001","(Married) couple without C. ","West Germany","415","0.0811249151362279","0.0736383000448421","0.0886115302276136","1"
"Very good","2001","(Married) couple without C. ","East Germany","74","0.0296148203593941","0.0217856117780202","0.0374440289407681","1"
"Very good","2001","Single parent ","West Germany","124","0.156043727106834","0.131098586948858","0.180988867264811","1"
"Very good","2001","Single parent ","East Germany","51","0.177716022912486","0.135433832889246","0.219998212935727","1"
"Very good","2001","Couple + C. LE 16 ","West Germany","509","0.130815000775315","0.120154004685004","0.141475996865626","1"
"Very good","2001","Couple + C. LE 16 ","East Germany","73","0.0700982295643428","0.0536272547746821","0.0865692043540035","1"
"Very good","2001","Couple + C. GT 16 ","West Germany","405","0.162648828119121","0.148466184162808","0.176831472075435","1"
"Very good","2001","Couple + C. LE and GT 16","West Germany","251","0.212781486974659","0.190010766637394","0.235552207311925","1"
"Very good","2001","Couple + C. LE and GT 16","East Germany","62","0.132612201843265","0.103148480594229","0.162075923092302","1"
"Very good","2001","Couple + C. GT 16 ","East Germany","99","0.0995724870478613","0.0813918838911822","0.11775309020454","1"
"Good","2002","1-pers.-HH","West Germany","831","0.343124751818045","0.323680205150262","0.362569298485828","2"
"Good","2002","1-pers.-HH","East Germany","238","0.301486800438299","0.268151539316921","0.334822061559677","2"
"Good","2002","(Married) couple without C. ","East Germany","530","0.267248952208817","0.24690164899226","0.287596255425373","2"
"Good","2002","(Married) couple without C. ","West Germany","1995","0.31609233835819","0.303978438945016","0.328206237771365","2"
"Good","2002","Single parent ","West Germany","317","0.376230251179047","0.343430912116309","0.409029590241784","2"
"Good","2002","Single parent ","East Germany","146","0.530518049905931","0.473567671349196","0.587468428462666","2"
"Good","2002","Couple + C. LE 16 ","West Germany","2008","0.496039694392086","0.480311578288083","0.511767810496088","2"
"Good","2002","Couple + C. LE 16 ","East Germany","478","0.533878896573767","0.500768787717695","0.566989005429839","2"
"Good","2002","Couple + C. GT 16 ","West Germany","1220","0.392233912617049","0.374426931494644","0.410040893739453","2"
"Good","2002","Couple + C. LE and GT 16","East Germany","220","0.475039543385493","0.429503501273688","0.520575585497298","2"
"Good","2002","Couple + C. LE and GT 16","West Germany","707","0.468624571046375","0.443286810995846","0.493962331096904","2"
"Good","2002","Couple + C. GT 16 ","East Germany","542","0.48098470395037","0.451736379207552","0.510233028693188","2"
"Less good","2002","1-pers.-HH","West Germany","335","0.157782780358413","0.142852353975235","0.172713206741591","4"
"Less good","2002","(Married) couple without C. ","East Germany","338","0.19709825872489","0.178807015657296","0.215389501792484","4"
"Less good","2002","(Married) couple without C. ","West Germany","916","0.181050873366676","0.171018423038483","0.191083323694868","4"
"Less good","2002","1-pers.-HH","East Germany","127","0.188767021631612","0.160340857335138","0.217193185928087","4"
"Less good","2002","Single parent ","East Germany","29","","","","4"
"Less good","2002","Couple + C. LE 16 ","West Germany","274","0.0714404583472646","0.0633383635524182","0.0795425531421111","4"
"Less good","2002","Single parent ","West Germany","117","0.139681947692841","0.116211263995097","0.163152631390584","4"
"Less good","2002","Couple + C. GT 16 ","West Germany","324","0.122495246786821","0.110537926733258","0.134452566840384","4"
"Less good","2002","Couple + C. LE 16 ","East Germany","64","0.0822869156361495","0.0640475931368958","0.100526238135403","4"
"Less good","2002","Couple + C. GT 16 ","East Germany","100","0.0896297952112386","0.0729080922504771","0.106351498172","4"
"Less good","2002","Couple + C. LE and GT 16","West Germany","124","0.0852043098573788","0.0710285028082214","0.0993801169065362","4"
"Less good","2002","Couple + C. LE and GT 16","East Germany","40","0.081449180635479","0.0565077099908069","0.106390651280151","4"
"Poor","2002","1-pers.-HH","West Germany","135","0.0610950852113306","0.0512856434415782","0.070904526981083","5"
"Poor","2002","1-pers.-HH","East Germany","45","0.0656721806545564","0.0476783859977381","0.0836659753113747","5"
"Poor","2002","(Married) couple without C. ","East Germany","89","0.0512319427915969","0.0410946715431326","0.0613692140400611","5"
"Poor","2002","(Married) couple without C. ","West Germany","250","0.0518774565873061","0.0460991601484228","0.0576557530261894","5"
"Poor","2002","Single parent ","West Germany","38","0.0588178707104702","0.0428878050050885","0.0747479364158518","5"
"Poor","2002","Single parent ","East Germany","7","","","","5"
"Poor","2002","Couple + C. LE 16 ","West Germany","35","0.0111822785184451","0.00787444534259636","0.0144901116942938","5"
"Poor","2002","Couple + C. LE 16 ","East Germany","13","","","","5"
"Poor","2002","Couple + C. GT 16 ","West Germany","63","0.0269392270949796","0.0210343339254668","0.0328441202644923","5"
"Poor","2002","Couple + C. GT 16 ","East Germany","26","","","","5"
"Poor","2002","Couple + C. LE and GT 16","West Germany","24","","","","5"
"Poor","2002","Couple + C. LE and GT 16","East Germany","3","","","","5"
"Satisfactory","2002","(Married) couple without C. ","West Germany","2092","0.389199805022924","0.376496575805664","0.401903034240185","3"
"Satisfactory","2002","1-pers.-HH","East Germany","271","0.367752072034571","0.332725013114149","0.402779130954993","3"
"Satisfactory","2002","1-pers.-HH","West Germany","789","0.353233194430146","0.333656698186913","0.372809690673378","3"
"Satisfactory","2002","Single parent ","West Germany","245","0.283481776813839","0.2529675566826","0.313995996945078","3"
"Satisfactory","2002","(Married) couple without C. ","East Germany","791","0.450775531088963","0.427897126653354","0.473653935524571","3"
"Satisfactory","2002","Couple + C. LE 16 ","East Germany","233","0.274026906499888","0.244423157386606","0.303630655613171","3"
"Satisfactory","2002","Single parent ","East Germany","74","0.255799940184779","0.2060110836083","0.305588796761258","3"
"Satisfactory","2002","Couple + C. LE 16 ","West Germany","1083","0.309597534201024","0.295053990543792","0.324141077858257","3"
"Satisfactory","2002","Couple + C. GT 16 ","East Germany","338","0.304403902475258","0.2774669189263","0.331340886024216","3"
"Satisfactory","2002","Couple + C. GT 16 ","West Germany","881","0.323354026978306","0.306294405753511","0.340413648203102","3"
"Satisfactory","2002","Couple + C. LE and GT 16","West Germany","386","0.26466389787703","0.242264040490541","0.287063755263518","3"
"Satisfactory","2002","Couple + C. LE and GT 16","East Germany","135","0.281901106141526","0.240874308235292","0.322927904047759","3"
"Very good","2002","1-pers.-HH","West Germany","200","0.0847641881820661","0.0733563577828685","0.0961720185812637","1"
"Very good","2002","1-pers.-HH","East Germany","47","0.0763219252409609","0.0570348054726991","0.0956090450092226","1"
"Very good","2002","(Married) couple without C. ","West Germany","406","0.0617795266649042","0.0555068487948474","0.068052204534961","1"
"Very good","2002","(Married) couple without C. ","East Germany","69","0.0336453151857342","0.0253544241745292","0.0419362061969391","1"
"Very good","2002","Single parent ","West Germany","121","0.141788153603804","0.118170143298237","0.16540616390937","1"
"Very good","2002","Single parent ","East Germany","39","0.117542649283912","0.080790589605261","0.154294708962562","1"
"Very good","2002","Couple + C. LE 16 ","West Germany","482","0.111740034541181","0.101829552693076","0.121650516389285","1"
"Very good","2002","Couple + C. LE 16 ","East Germany","84","0.0924472993248458","0.0732220097659474","0.111672588883744","1"
"Very good","2002","Couple + C. LE and GT 16","West Germany","249","0.165648290462043","0.146771723370742","0.184524857553343","1"
"Very good","2002","Couple + C. GT 16 ","West Germany","400","0.134977586522844","0.122515406916406","0.147439766129283","1"
"Very good","2002","Couple + C. GT 16 ","East Germany","115","0.092539853670024","0.0755760409440729","0.109503666395975","1"
"Very good","2002","Couple + C. LE and GT 16","East Germany","64","0.153391631481401","0.12053150618368","0.186251756779121","1"
"Good","2003","(Married) couple without C. ","West Germany","1943","0.326506708685658","0.314076276012257","0.338937141359058","2"
"Good","2003","1-pers.-HH","West Germany","797","0.34330216848097","0.323774041592342","0.362830295369598","2"
"Good","2003","1-pers.-HH","East Germany","251","0.325643852041563","0.291461999640888","0.359825704442238","2"
"Good","2003","(Married) couple without C. ","East Germany","573","0.279472511677904","0.259040778550642","0.299904244805166","2"
"Good","2003","Single parent ","West Germany","334","0.390589621663411","0.357517639499365","0.423661603827457","2"
"Good","2003","Single parent ","East Germany","138","0.473447307501901","0.415581526522203","0.531313088481598","2"
"Good","2003","Couple + C. LE 16 ","West Germany","1930","0.526937986072883","0.510560291233896","0.543315680911871","2"
"Good","2003","Couple + C. LE 16 ","East Germany","454","0.55652289635817","0.522394725828796","0.590651066887545","2"
"Good","2003","Couple + C. GT 16 ","East Germany","552","0.481289344922879","0.452014220073864","0.510564469771893","2"
"Good","2003","Couple + C. GT 16 ","West Germany","1240","0.423371004944881","0.405170352759124","0.441571657130638","2"
"Good","2003","Couple + C. LE and GT 16","West Germany","662","0.472032744084902","0.446103930001127","0.497961558168678","2"
"Good","2003","Couple + C. LE and GT 16","East Germany","203","0.518056413950633","0.470155193354493","0.565957634546772","2"
"Less good","2003","1-pers.-HH","West Germany","368","0.175160944404603","0.159527928449983","0.190793960359224","4"
"Less good","2003","1-pers.-HH","East Germany","119","0.155509253170997","0.129075729625125","0.18194277671687","4"
"Less good","2003","(Married) couple without C. ","West Germany","917","0.179084855644959","0.16892114907071","0.189248562219208","4"
"Less good","2003","Single parent ","West Germany","112","0.142423954206992","0.118733532437412","0.166114375976572","4"
"Less good","2003","(Married) couple without C. ","East Germany","333","0.183859903656488","0.166222435083059","0.201497372229917","4"
"Less good","2003","Couple + C. LE 16 ","East Germany","61","0.0831388363291781","0.0641722292178695","0.102105443440487","4"
"Less good","2003","Single parent ","East Germany","20","","","","4"
"Less good","2003","Couple + C. LE 16 ","West Germany","236","0.0669957413516942","0.0587945037424997","0.0751969789608886","4"
"Less good","2003","Couple + C. GT 16 ","West Germany","288","0.114356030040977","0.102633070223064","0.12607898985889","4"
"Less good","2003","Couple + C. LE and GT 16","West Germany","136","0.104502444118177","0.0886137383489155","0.120391149887438","4"
"Less good","2003","Couple + C. GT 16 ","East Germany","117","0.10316293495945","0.0853411308098144","0.120984739109086","4"
"Less good","2003","Couple + C. LE and GT 16","East Germany","42","0.103193291847232","0.0740300964628988","0.132356487231565","4"
"Poor","2003","1-pers.-HH","East Germany","63","0.100763054114839","0.0788063462088086","0.12271976202087","5"
"Poor","2003","(Married) couple without C. ","West Germany","248","0.0528380058703558","0.0469079484985951","0.0587680632421166","5"
"Poor","2003","(Married) couple without C. ","East Germany","97","0.0674300862252729","0.0560124043317082","0.0788477681188375","5"
"Poor","2003","1-pers.-HH","West Germany","145","0.0680033516468804","0.0576492634925982","0.0783574398011627","5"
"Poor","2003","Single parent ","West Germany","35","0.038467562080065","0.0254306644901378","0.0515044596699921","5"
"Poor","2003","Single parent ","East Germany","5","","","","5"
"Poor","2003","Couple + C. LE 16 ","West Germany","43","0.0127138177574587","0.00903868101000188","0.0163889545049154","5"
"Poor","2003","Couple + C. LE 16 ","East Germany","7","","","","5"
"Poor","2003","Couple + C. GT 16 ","West Germany","63","0.0238614353269716","0.0182395475269269","0.0294833231270163","5"
"Poor","2003","Couple + C. GT 16 ","East Germany","18","","","","5"
"Poor","2003","Couple + C. LE and GT 16","West Germany","17","","","","5"
"Poor","2003","Couple + C. LE and GT 16","East Germany","5","","","","5"
"Satisfactory","2003","1-pers.-HH","West Germany","743","0.334506911615913","0.315101902709047","0.35391192052278","3"
"Satisfactory","2003","(Married) couple without C. ","East Germany","783","0.440704092274164","0.418099080173968","0.463309104374361","3"
"Satisfactory","2003","(Married) couple without C. ","West Germany","1932","0.375915199638116","0.363075930582541","0.388754468693691","3"
"Satisfactory","2003","1-pers.-HH","East Germany","241","0.356173202780262","0.321243520329839","0.391102885230686","3"
"Satisfactory","2003","Single parent ","East Germany","84","0.290654799540753","0.238030946763339","0.343278652318167","3"
"Satisfactory","2003","Single parent ","West Germany","242","0.291326738948906","0.260526211806873","0.322127266090939","3"
"Satisfactory","2003","Couple + C. LE 16 ","West Germany","964","0.286633729798862","0.271800561787411","0.301466897810313","3"
"Satisfactory","2003","Couple + C. LE 16 ","East Germany","216","0.250672467839528","0.220899299575123","0.280445636103933","3"
"Satisfactory","2003","Couple + C. GT 16 ","West Germany","816","0.288949680872476","0.272252642941965","0.305646718802987","3"
"Satisfactory","2003","Couple + C. LE and GT 16","West Germany","375","0.255935940654991","0.233270513997457","0.278601367312526","3"
"Satisfactory","2003","Couple + C. LE and GT 16","East Germany","114","0.246037007601624","0.204747929793493","0.287326085409755","3"
