"pli0083","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2004","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","2004","Baden-Württemberg","Male","","","",""
"Min 1x per week","2004","Baden-Württemberg","Female","","","",""
"Min 1x per week","2004","Bavaria","Male","","","",""
"Min 1x per week","2004","Bavaria","Female","","","",""
"Min 1x per week","2004","Berlin","Male","","","",""
"Min 1x per week","2004","Berlin","Female","","","",""
"Min 1x per week","2004","Brandenburg","Male","","","",""
"Min 1x per week","2004","Brandenburg","Female","","","",""
"Min 1x per week","2004","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","2004","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","2004","Saxony","Male","","","",""
"Min 1x per week","2004","Saxony","Female","","","",""
"Min 1x per week","2004","Saxony-Anhalt","Male","","","",""
"Min 1x per week","2004","Saxony-Anhalt","Female","","","",""
"Min 1x per week","2004","Thuringia","Male","","","",""
"Min 1x per week","2004","Thuringia","Female","","","",""
"Min 1x per month","2004","Schleswig-Holstein","Male","","","",""
"Min 1x per month","2004","Schleswig-Holstein","Female","","","",""
"Min 1x per month","2004","Hamburg","Male","","","",""
"Min 1x per month","2004","Hamburg","Female","","","",""
"Min 1x per month","2004","Lower Saxony","Male","","","",""
"Min 1x per month","2004","Lower Saxony","Female","","","",""
"Min 1x per month","2004","Bremen","Male","","","",""
"Min 1x per month","2004","Bremen","Female","","","",""
"Min 1x per month","2004","North Rhine-Westphalia","Male","","","",""
"Min 1x per month","2004","North Rhine-Westphalia","Female","","","",""
"Min 1x per month","2004","Hesse","Male","","","",""
"Min 1x per month","2004","Hesse","Female","","","",""
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per month","2004","Baden-Württemberg","Male","","","",""
"Min 1x per month","2004","Baden-Württemberg","Female","","","",""
"Min 1x per month","2004","Bavaria","Male","","","",""
"Min 1x per month","2004","Bavaria","Female","","","",""
"Min 1x per month","2004","Berlin","Male","","","",""
"Min 1x per month","2004","Berlin","Female","","","",""
"Min 1x per month","2004","Brandenburg","Male","","","",""
"Min 1x per month","2004","Brandenburg","Female","","","",""
"Min 1x per month","2004","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per month","2004","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per month","2004","Saxony","Male","","","",""
"Min 1x per month","2004","Saxony","Female","","","",""
"Min 1x per month","2004","Saxony-Anhalt","Male","","","",""
"Min 1x per month","2004","Saxony-Anhalt","Female","","","",""
"Min 1x per month","2004","Thuringia","Male","","","",""
"Min 1x per month","2004","Thuringia","Female","","","",""
"Rarely","2004","Schleswig-Holstein","Male","","","",""
"Rarely","2004","Schleswig-Holstein","Female","","","",""
"Rarely","2004","Hamburg","Male","","","",""
"Rarely","2004","Hamburg","Female","","","",""
"Rarely","2004","Lower Saxony","Male","","","",""
"Rarely","2004","Lower Saxony","Female","","","",""
"Rarely","2004","Bremen","Male","","","",""
"Rarely","2004","Bremen","Female","","","",""
"Rarely","2004","North Rhine-Westphalia","Male","","","",""
"Rarely","2004","North Rhine-Westphalia","Female","","","",""
"Rarely","2004","Hesse","Male","","","",""
"Rarely","2004","Hesse","Female","","","",""
"Rarely","2004","Rhineland-Palatinate,Saarland","Male","","","",""
"Rarely","2004","Rhineland-Palatinate,Saarland","Female","","","",""
"Rarely","2004","Baden-Württemberg","Male","","","",""
"Rarely","2004","Baden-Württemberg","Female","","","",""
"Rarely","2004","Bavaria","Male","","","",""
"Rarely","2004","Bavaria","Female","","","",""
"Rarely","2004","Berlin","Male","","","",""
"Rarely","2004","Berlin","Female","","","",""
"Rarely","2004","Brandenburg","Male","","","",""
"Rarely","2004","Brandenburg","Female","","","",""
"Rarely","2004","Mecklenburg-Western Pomerania","Male","","","",""
"Rarely","2004","Mecklenburg-Western Pomerania","Female","","","",""
"Rarely","2004","Saxony","Male","","","",""
"Rarely","2004","Saxony","Female","","","",""
"Rarely","2004","Saxony-Anhalt","Male","","","",""
"Rarely","2004","Saxony-Anhalt","Female","","","",""
"Rarely","2004","Thuringia","Male","","","",""
"Rarely","2004","Thuringia","Female","","","",""
"Never","2004","Schleswig-Holstein","Male","","","",""
"Never","2004","Schleswig-Holstein","Female","","","",""
"Never","2004","Hamburg","Male","","","",""
"Never","2004","Hamburg","Female","","","",""
"Never","2004","Lower Saxony","Male","","","",""
"Never","2004","Lower Saxony","Female","","","",""
"Never","2004","Bremen","Male","","","",""
"Never","2004","Bremen","Female","","","",""
"Never","2004","North Rhine-Westphalia","Male","","","",""
"Never","2004","North Rhine-Westphalia","Female","","","",""
"Never","2004","Hesse","Male","","","",""
"Never","2004","Hesse","Female","","","",""
"Never","2004","Rhineland-Palatinate,Saarland","Male","","","",""
"Never","2004","Rhineland-Palatinate,Saarland","Female","","","",""
"Never","2004","Baden-Württemberg","Male","","","",""
"Never","2004","Baden-Württemberg","Female","","","",""
"Never","2004","Bavaria","Male","","","",""
"Never","2004","Bavaria","Female","","","",""
"Never","2004","Berlin","Male","","","",""
"Never","2004","Berlin","Female","","","",""
"Never","2004","Brandenburg","Male","","","",""
"Never","2004","Brandenburg","Female","","","",""
"Never","2004","Mecklenburg-Western Pomerania","Male","","","",""
"Never","2004","Mecklenburg-Western Pomerania","Female","","","",""
"Never","2004","Saxony","Male","","","",""
"Never","2004","Saxony","Female","","","",""
"Never","2004","Saxony-Anhalt","Male","","","",""
"Never","2004","Saxony-Anhalt","Female","","","",""
"Never","2004","Thuringia","Male","","","",""
"Never","2004","Thuringia","Female","","","",""
"Daily","2005","Schleswig-Holstein","Male","","","",""
"Daily","2005","Schleswig-Holstein","Female","","","",""
"Daily","2005","Hamburg","Male","","","",""
"Daily","2005","Hamburg","Female","","","",""
"Daily","2005","Lower Saxony","Male","","","",""
"Daily","2005","Lower Saxony","Female","","","",""
"Daily","2005","Bremen","Male","","","",""
"Daily","2005","Bremen","Female","","","",""
"Daily","2005","North Rhine-Westphalia","Male","","","",""
"Daily","2005","North Rhine-Westphalia","Female","","","",""
"Daily","2005","Hesse","Male","","","",""
"Daily","2005","Hesse","Female","","","",""
"Daily","2005","Rhineland-Palatinate,Saarland","Male","","","",""
"Daily","2005","Rhineland-Palatinate,Saarland","Female","","","",""
"Daily","2005","Baden-Württemberg","Male","","","",""
"Daily","2005","Baden-Württemberg","Female","","","",""
"Daily","2005","Bavaria","Male","","","",""
"Daily","2005","Bavaria","Female","","","",""
"Daily","2005","Berlin","Male","","","",""
"Daily","2005","Berlin","Female","","","",""
"Daily","2005","Brandenburg","Male","","","",""
"Daily","2005","Brandenburg","Female","","","",""
"Daily","2005","Mecklenburg-Western Pomerania","Male","","","",""
"Daily","2005","Mecklenburg-Western Pomerania","Female","","","",""
"Daily","2005","Saxony","Male","","","",""
"Daily","2005","Saxony","Female","","","",""
"Daily","2005","Saxony-Anhalt","Male","","","",""
"Daily","2005","Saxony-Anhalt","Female","","","",""
"Daily","2005","Thuringia","Male","","","",""
"Daily","2005","Thuringia","Female","","","",""
"Min 1x per week","2005","Schleswig-Holstein","Male","","","",""
"Min 1x per week","2005","Schleswig-Holstein","Female","","","",""
"Min 1x per week","2005","Hamburg","Male","","","",""
"Min 1x per week","2005","Hamburg","Female","","","",""
"Min 1x per week","2005","Lower Saxony","Male","","","",""
"Min 1x per week","2005","Lower Saxony","Female","","","",""
"Min 1x per week","2005","Bremen","Male","","","",""
"Min 1x per week","2005","Bremen","Female","","","",""
"Min 1x per week","2005","North Rhine-Westphalia","Male","","","",""
"Min 1x per week","2005","North Rhine-Westphalia","Female","","","",""
"Min 1x per week","2005","Hesse","Male","","","",""
"Min 1x per week","2005","Hesse","Female","","","",""
"Min 1x per week","2005","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per week","2005","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","2005","Baden-Württemberg","Male","","","",""
"Min 1x per week","2005","Baden-Württemberg","Female","","","",""
"Min 1x per week","2005","Bavaria","Male","","","",""
"Min 1x per week","2005","Bavaria","Female","","","",""
"Min 1x per week","2005","Berlin","Male","","","",""
"Min 1x per week","2005","Berlin","Female","","","",""
"Min 1x per week","2005","Brandenburg","Male","","","",""
"Min 1x per week","2005","Brandenburg","Female","","","",""
"Min 1x per week","2005","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","2005","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","2005","Saxony","Male","","","",""
"Min 1x per week","2005","Saxony","Female","","","",""
"Min 1x per week","2005","Saxony-Anhalt","Male","","","",""
"Min 1x per week","2005","Saxony-Anhalt","Female","","","",""
"Min 1x per week","2005","Thuringia","Male","","","",""
"Min 1x per week","2005","Thuringia","Female","","","",""
"Min 1x per month","2005","Schleswig-Holstein","Male","","","",""
"Min 1x per month","2005","Schleswig-Holstein","Female","","","",""
"Min 1x per month","2005","Hamburg","Male","","","",""
"Min 1x per month","2005","Hamburg","Female","","","",""
"Min 1x per month","2005","Lower Saxony","Male","","","",""
"Min 1x per month","2005","Lower Saxony","Female","","","",""
"Min 1x per month","2005","Bremen","Male","","","",""
"Min 1x per month","2005","Bremen","Female","","","",""
"Min 1x per month","2005","North Rhine-Westphalia","Male","","","",""
"Min 1x per month","2005","North Rhine-Westphalia","Female","","","",""
"Min 1x per month","2005","Hesse","Male","","","",""
"Min 1x per month","2005","Hesse","Female","","","",""
"Min 1x per month","2005","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per month","2005","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per month","2005","Baden-Württemberg","Male","","","",""
"Min 1x per month","2005","Baden-Württemberg","Female","","","",""
"Min 1x per month","2005","Bavaria","Male","","","",""
"Min 1x per month","2005","Bavaria","Female","","","",""
"Min 1x per month","2005","Berlin","Male","","","",""
"Min 1x per month","2005","Berlin","Female","","","",""
"Min 1x per month","2005","Brandenburg","Male","","","",""
"Min 1x per month","2005","Brandenburg","Female","","","",""
"Min 1x per month","2005","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per month","2005","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per month","2005","Saxony","Male","","","",""
"Min 1x per month","2005","Saxony","Female","","","",""
"Min 1x per month","2005","Saxony-Anhalt","Male","","","",""
"Min 1x per month","2005","Saxony-Anhalt","Female","","","",""
"Min 1x per month","2005","Thuringia","Male","","","",""
"Min 1x per month","2005","Thuringia","Female","","","",""
"Rarely","2005","Schleswig-Holstein","Male","","","",""
"Rarely","2005","Schleswig-Holstein","Female","","","",""
"Rarely","2005","Hamburg","Male","","","",""
"Rarely","2005","Hamburg","Female","","","",""
"Rarely","2005","Lower Saxony","Male","","","",""
"Rarely","2005","Lower Saxony","Female","","","",""
"Rarely","2005","Bremen","Male","","","",""
"Rarely","2005","Bremen","Female","","","",""
"Rarely","2005","North Rhine-Westphalia","Male","","","",""
"Rarely","2005","North Rhine-Westphalia","Female","","","",""
"Rarely","2005","Hesse","Male","","","",""
"Rarely","2005","Hesse","Female","","","",""
"Rarely","2005","Rhineland-Palatinate,Saarland","Male","","","",""
"Rarely","2005","Rhineland-Palatinate,Saarland","Female","","","",""
"Rarely","2005","Baden-Württemberg","Male","","","",""
"Rarely","2005","Baden-Württemberg","Female","","","",""
"Rarely","2005","Bavaria","Male","","","",""
"Rarely","2005","Bavaria","Female","","","",""
"Rarely","2005","Berlin","Male","","","",""
"Rarely","2005","Berlin","Female","","","",""
"Rarely","2005","Brandenburg","Male","","","",""
"Rarely","2005","Brandenburg","Female","","","",""
"Rarely","2005","Mecklenburg-Western Pomerania","Male","","","",""
"Rarely","2005","Mecklenburg-Western Pomerania","Female","","","",""
"Rarely","2005","Saxony","Male","","","",""
"Rarely","2005","Saxony","Female","","","",""
"Rarely","2005","Saxony-Anhalt","Male","","","",""
"Rarely","2005","Saxony-Anhalt","Female","","","",""
"Rarely","2005","Thuringia","Male","","","",""
"Rarely","2005","Thuringia","Female","","","",""
"Never","2005","Schleswig-Holstein","Male","","","",""
"Never","2005","Schleswig-Holstein","Female","","","",""
"Never","2005","Hamburg","Male","","","",""
"Never","2005","Hamburg","Female","","","",""
"Never","2005","Lower Saxony","Male","","","",""
"Never","2005","Lower Saxony","Female","","","",""
"Never","2005","Bremen","Male","","","",""
"Never","2005","Bremen","Female","","","",""
"Never","2005","North Rhine-Westphalia","Male","","","",""
"Never","2005","North Rhine-Westphalia","Female","","","",""
"Never","2005","Hesse","Male","","","",""
"Never","2005","Hesse","Female","","","",""
"Never","2005","Rhineland-Palatinate,Saarland","Male","","","",""
"Never","2005","Rhineland-Palatinate,Saarland","Female","","","",""
"Never","2005","Baden-Württemberg","Male","","","",""
"Never","2005","Baden-Württemberg","Female","","","",""
"Never","2005","Bavaria","Male","","","",""
"Never","2005","Bavaria","Female","","","",""
"Never","2005","Berlin","Male","","","",""
"Never","2005","Berlin","Female","","","",""
"Never","2005","Brandenburg","Male","","","",""
"Never","2005","Brandenburg","Female","","","",""
"Never","2005","Mecklenburg-Western Pomerania","Male","","","",""
"Never","2005","Mecklenburg-Western Pomerania","Female","","","",""
"Never","2005","Saxony","Male","","","",""
"Never","2005","Saxony","Female","","","",""
"Never","2005","Saxony-Anhalt","Male","","","",""
"Never","2005","Saxony-Anhalt","Female","","","",""
"Never","2005","Thuringia","Male","","","",""
"Never","2005","Thuringia","Female","","","",""
"Daily","2006","Schleswig-Holstein","Male","","","",""
"Daily","2006","Schleswig-Holstein","Female","","","",""
"Daily","2006","Hamburg","Male","","","",""
"Daily","2006","Hamburg","Female","","","",""
"Daily","2006","Lower Saxony","Male","","","",""
"Daily","2006","Lower Saxony","Female","","","",""
"Daily","2006","Bremen","Male","","","",""
"Daily","2006","Bremen","Female","","","",""
"Daily","2006","North Rhine-Westphalia","Male","","","",""
"Daily","2006","North Rhine-Westphalia","Female","","","",""
"Daily","2006","Hesse","Male","","","",""
"Daily","2006","Hesse","Female","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","Male","","","",""
"Daily","2006","Rhineland-Palatinate,Saarland","Female","","","",""
"Daily","2006","Baden-Württemberg","Male","","","",""
"Daily","2006","Baden-Württemberg","Female","","","",""
"Daily","2006","Bavaria","Male","","","",""
"Daily","2006","Bavaria","Female","","","",""
"Daily","2006","Berlin","Male","","","",""
"Daily","2006","Berlin","Female","","","",""
"Daily","2006","Brandenburg","Male","","","",""
"Daily","2006","Brandenburg","Female","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","Male","","","",""
"Daily","2006","Mecklenburg-Western Pomerania","Female","","","",""
"Daily","2006","Saxony","Male","","","",""
"Daily","2006","Saxony","Female","","","",""
"Daily","2006","Saxony-Anhalt","Male","","","",""
"Daily","2006","Saxony-Anhalt","Female","","","",""
"Daily","2006","Thuringia","Male","","","",""
"Daily","2006","Thuringia","Female","","","",""
"Min 1x per week","2006","Schleswig-Holstein","Male","","","",""
"Min 1x per week","2006","Schleswig-Holstein","Female","","","",""
"Min 1x per week","2006","Hamburg","Male","","","",""
"Min 1x per week","2006","Hamburg","Female","","","",""
"Min 1x per week","2006","Lower Saxony","Male","","","",""
"Min 1x per week","2006","Lower Saxony","Female","","","",""
"Min 1x per week","2006","Bremen","Male","","","",""
"Min 1x per week","2006","Bremen","Female","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","Male","","","",""
"Min 1x per week","2006","North Rhine-Westphalia","Female","","","",""
"Min 1x per week","2006","Hesse","Male","","","",""
"Min 1x per week","2006","Hesse","Female","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per week","2006","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","2006","Baden-Württemberg","Male","","","",""
"Min 1x per week","2006","Baden-Württemberg","Female","","","",""
"Min 1x per week","2006","Bavaria","Male","","","",""
"Min 1x per week","2006","Bavaria","Female","","","",""
"Min 1x per week","2006","Berlin","Male","","","",""
"Min 1x per week","2006","Berlin","Female","","","",""
"Min 1x per week","2006","Brandenburg","Male","","","",""
"Min 1x per week","2006","Brandenburg","Female","","","",""
"Min 1x per week","2006","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","2006","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","2006","Saxony","Male","","","",""
"Min 1x per week","2006","Saxony","Female","","","",""
"Min 1x per week","2006","Saxony-Anhalt","Male","","","",""
"Min 1x per week","2006","Saxony-Anhalt","Female","","","",""
"Min 1x per week","2006","Thuringia","Male","","","",""
"Min 1x per week","2006","Thuringia","Female","","","",""
"Min 1x per month","2006","Schleswig-Holstein","Male","","","",""
"Min 1x per month","2006","Schleswig-Holstein","Female","","","",""
"Min 1x per month","2006","Hamburg","Male","","","",""
"Min 1x per month","2006","Hamburg","Female","","","",""
"Min 1x per month","2006","Lower Saxony","Male","","","",""
"Min 1x per month","2006","Lower Saxony","Female","","","",""
"Min 1x per month","2006","Bremen","Male","","","",""
"Min 1x per month","2006","Bremen","Female","","","",""
"Min 1x per month","2006","North Rhine-Westphalia","Male","","","",""
"Min 1x per month","2006","North Rhine-Westphalia","Female","","","",""
"Min 1x per month","2006","Hesse","Male","","","",""
"Min 1x per month","2006","Hesse","Female","","","",""
"Min 1x per month","2006","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per month","2006","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per month","2006","Baden-Württemberg","Male","","","",""
"Min 1x per month","2006","Baden-Württemberg","Female","","","",""
"Min 1x per month","2006","Bavaria","Male","","","",""
"Min 1x per month","2006","Bavaria","Female","","","",""
"Min 1x per month","2006","Berlin","Male","","","",""
"Min 1x per month","2006","Berlin","Female","","","",""
"Min 1x per month","2006","Brandenburg","Male","","","",""
"Min 1x per month","2006","Brandenburg","Female","","","",""
"Min 1x per month","2006","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per month","2006","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per month","2006","Saxony","Male","","","",""
"Min 1x per month","2006","Saxony","Female","","","",""
"Min 1x per month","2006","Saxony-Anhalt","Male","","","",""
"Min 1x per month","2006","Saxony-Anhalt","Female","","","",""
"Min 1x per month","2006","Thuringia","Male","","","",""
"Min 1x per month","2006","Thuringia","Female","","","",""
"Rarely","2006","Schleswig-Holstein","Male","","","",""
"Rarely","2006","Schleswig-Holstein","Female","","","",""
"Rarely","2006","Hamburg","Male","","","",""
"Rarely","2006","Hamburg","Female","","","",""
"Rarely","2006","Lower Saxony","Male","","","",""
"Rarely","2006","Lower Saxony","Female","","","",""
"Rarely","2006","Bremen","Male","","","",""
"Rarely","2006","Bremen","Female","","","",""
"Rarely","2006","North Rhine-Westphalia","Male","","","",""
"Rarely","2006","North Rhine-Westphalia","Female","","","",""
"Rarely","2006","Hesse","Male","","","",""
"Rarely","2006","Hesse","Female","","","",""
"Rarely","2006","Rhineland-Palatinate,Saarland","Male","","","",""
"Rarely","2006","Rhineland-Palatinate,Saarland","Female","","","",""
"Rarely","2006","Baden-Württemberg","Male","","","",""
"Rarely","2006","Baden-Württemberg","Female","","","",""
"Rarely","2006","Bavaria","Male","","","",""
"Rarely","2006","Bavaria","Female","","","",""
"Rarely","2006","Berlin","Male","","","",""
"Rarely","2006","Berlin","Female","","","",""
"Rarely","2006","Brandenburg","Male","","","",""
"Rarely","2006","Brandenburg","Female","","","",""
"Rarely","2006","Mecklenburg-Western Pomerania","Male","","","",""
"Rarely","2006","Mecklenburg-Western Pomerania","Female","","","",""
"Rarely","2006","Saxony","Male","","","",""
"Rarely","2006","Saxony","Female","","","",""
"Rarely","2006","Saxony-Anhalt","Male","","","",""
"Rarely","2006","Saxony-Anhalt","Female","","","",""
"Rarely","2006","Thuringia","Male","","","",""
"Rarely","2006","Thuringia","Female","","","",""
"Never","2006","Schleswig-Holstein","Male","","","",""
"Never","2006","Schleswig-Holstein","Female","","","",""
"Never","2006","Hamburg","Male","","","",""
"Never","2006","Hamburg","Female","","","",""
"Never","2006","Lower Saxony","Male","","","",""
"Never","2006","Lower Saxony","Female","","","",""
"Never","2006","Bremen","Male","","","",""
"Never","2006","Bremen","Female","","","",""
"Never","2006","North Rhine-Westphalia","Male","","","",""
"Never","2006","North Rhine-Westphalia","Female","","","",""
"Never","2006","Hesse","Male","","","",""
"Never","2006","Hesse","Female","","","",""
"Never","2006","Rhineland-Palatinate,Saarland","Male","","","",""
"Never","2006","Rhineland-Palatinate,Saarland","Female","","","",""
"Never","2006","Baden-Württemberg","Male","","","",""
"Never","2006","Baden-Württemberg","Female","","","",""
"Never","2006","Bavaria","Male","","","",""
"Never","2006","Bavaria","Female","","","",""
"Never","2006","Berlin","Male","","","",""
"Never","2006","Berlin","Female","","","",""
"Never","2006","Brandenburg","Male","","","",""
"Never","2006","Brandenburg","Female","","","",""
"Never","2006","Mecklenburg-Western Pomerania","Male","","","",""
"Never","2006","Mecklenburg-Western Pomerania","Female","","","",""
"Never","2006","Saxony","Male","","","",""
"Never","2006","Saxony","Female","","","",""
"Never","2006","Saxony-Anhalt","Male","","","",""
"Never","2006","Saxony-Anhalt","Female","","","",""
"Never","2006","Thuringia","Male","","","",""
"Never","2006","Thuringia","Female","","","",""
"Daily","2007","Schleswig-Holstein","Male","","","",""
"Daily","2007","Schleswig-Holstein","Female","","","",""
"Daily","2007","Hamburg","Male","","","",""
"Daily","2007","Hamburg","Female","","","",""
"Daily","2007","Lower Saxony","Male","","","",""
"Daily","2007","Lower Saxony","Female","","","",""
"Daily","2007","Bremen","Male","","","",""
"Daily","2007","Bremen","Female","","","",""
"Daily","2007","North Rhine-Westphalia","Male","","","",""
"Daily","2007","North Rhine-Westphalia","Female","","","",""
"Daily","2007","Hesse","Male","","","",""
"Daily","2007","Hesse","Female","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","Male","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","Female","","","",""
"Daily","2007","Baden-Württemberg","Male","","","",""
"Daily","2007","Baden-Württemberg","Female","","","",""
"Daily","2007","Bavaria","Male","","","",""
"Daily","2007","Bavaria","Female","","","",""
"Daily","2007","Berlin","Male","","","",""
"Daily","2007","Berlin","Female","","","",""
"Daily","2007","Brandenburg","Male","","","",""
"Daily","2007","Brandenburg","Female","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","Male","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","Female","","","",""
"Daily","2007","Saxony","Male","","","",""
"Daily","2007","Saxony","Female","","","",""
"Daily","2007","Saxony-Anhalt","Male","","","",""
"Daily","2007","Saxony-Anhalt","Female","","","",""
"Daily","2007","Thuringia","Male","","","",""
"Daily","2007","Thuringia","Female","","","",""
"Min 1x per week","2007","Schleswig-Holstein","Male","","","",""
"Min 1x per week","2007","Schleswig-Holstein","Female","","","",""
"Min 1x per week","2007","Hamburg","Male","","","",""
"Min 1x per week","2007","Hamburg","Female","","","",""
"Min 1x per week","2007","Lower Saxony","Male","","","",""
"Min 1x per week","2007","Lower Saxony","Female","","","",""
"Min 1x per week","2007","Bremen","Male","","","",""
"Min 1x per week","2007","Bremen","Female","","","",""
"Min 1x per week","2007","North Rhine-Westphalia","Male","","","",""
"Min 1x per week","2007","North Rhine-Westphalia","Female","","","",""
"Min 1x per week","2007","Hesse","Male","","","",""
"Min 1x per week","2007","Hesse","Female","","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","2007","Baden-Württemberg","Male","","","",""
"Min 1x per week","2007","Baden-Württemberg","Female","","","",""
"Min 1x per week","2007","Bavaria","Male","","","",""
"Min 1x per week","2007","Bavaria","Female","","","",""
"Min 1x per week","2007","Berlin","Male","","","",""
"Min 1x per week","2007","Berlin","Female","","","",""
"Min 1x per week","2007","Brandenburg","Male","","","",""
"Min 1x per week","2007","Brandenburg","Female","","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","2007","Saxony","Male","","","",""
"Min 1x per week","2007","Saxony","Female","","","",""
"Min 1x per week","2007","Saxony-Anhalt","Male","","","",""
"Min 1x per week","2007","Saxony-Anhalt","Female","","","",""
"Min 1x per week","2007","Thuringia","Male","","","",""
"Min 1x per week","2007","Thuringia","Female","","","",""
"Min 1x per month","2007","Schleswig-Holstein","Male","","","",""
"Min 1x per month","2007","Schleswig-Holstein","Female","","","",""
"Min 1x per month","2007","Hamburg","Male","","","",""
"Min 1x per month","2007","Hamburg","Female","","","",""
"Min 1x per month","2007","Lower Saxony","Male","","","",""
"Min 1x per month","2007","Lower Saxony","Female","","","",""
"Min 1x per month","2007","Bremen","Male","","","",""
"Min 1x per month","2007","Bremen","Female","","","",""
"Min 1x per month","2007","North Rhine-Westphalia","Male","","","",""
"Min 1x per month","2007","North Rhine-Westphalia","Female","","","",""
"Min 1x per month","2007","Hesse","Male","","","",""
"Min 1x per month","2007","Hesse","Female","","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per month","2007","Baden-Württemberg","Male","","","",""
"Min 1x per month","2007","Baden-Württemberg","Female","","","",""
"Min 1x per month","2007","Bavaria","Male","","","",""
"Min 1x per month","2007","Bavaria","Female","","","",""
"Min 1x per month","2007","Berlin","Male","","","",""
"Min 1x per month","2007","Berlin","Female","","","",""
"Min 1x per month","2007","Brandenburg","Male","","","",""
"Min 1x per month","2007","Brandenburg","Female","","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per month","2007","Saxony","Male","","","",""
"Min 1x per month","2007","Saxony","Female","","","",""
"Min 1x per month","2007","Saxony-Anhalt","Male","","","",""
"Min 1x per month","2007","Saxony-Anhalt","Female","","","",""
"Min 1x per month","2007","Thuringia","Male","","","",""
"Min 1x per month","2007","Thuringia","Female","","","",""
"Rarely","2007","Schleswig-Holstein","Male","","","",""
"Rarely","2007","Schleswig-Holstein","Female","","","",""
"Rarely","2007","Hamburg","Male","","","",""
"Rarely","2007","Hamburg","Female","","","",""
"Rarely","2007","Lower Saxony","Male","","","",""
"Rarely","2007","Lower Saxony","Female","","","",""
"Rarely","2007","Bremen","Male","","","",""
"Rarely","2007","Bremen","Female","","","",""
"Rarely","2007","North Rhine-Westphalia","Male","","","",""
"Rarely","2007","North Rhine-Westphalia","Female","","","",""
"Rarely","2007","Hesse","Male","","","",""
"Rarely","2007","Hesse","Female","","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","Male","","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","Female","","","",""
"Rarely","2007","Baden-Württemberg","Male","","","",""
"Rarely","2007","Baden-Württemberg","Female","","","",""
"Rarely","2007","Bavaria","Male","","","",""
"Rarely","2007","Bavaria","Female","","","",""
"Rarely","2007","Berlin","Male","","","",""
"Rarely","2007","Berlin","Female","","","",""
"Rarely","2007","Brandenburg","Male","","","",""
"Rarely","2007","Brandenburg","Female","","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","Male","","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","Female","","","",""
"Rarely","2007","Saxony","Male","","","",""
"Rarely","2007","Saxony","Female","","","",""
"Rarely","2007","Saxony-Anhalt","Male","","","",""
"Rarely","2007","Saxony-Anhalt","Female","","","",""
"Rarely","2007","Thuringia","Male","","","",""
"Rarely","2007","Thuringia","Female","","","",""
