"hlf0001_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Main Tenant","2011","Couple + C. LE and GT 16","Male","404","0.353591679170206","0.326185700031909","0.380997658308504"
"Main Tenant","2011","Couple + C. LE and GT 16","Female","393","0.362770966722727","0.334970498195109","0.390571435250344"
"Sub-Tenant","2011","1-pers.-HH","Male","67","0.0529452886492984","0.0415868305104642","0.0643037467881326"
"Sub-Tenant","2011","1-pers.-HH","Female","61","0.0361368032697478","0.0281660113431949","0.0441075951963006"
"Sub-Tenant","2011","(Married) couple without C. ","Male","47","0.0130819520884003","0.00958295330024662","0.016580950876554"
"Sub-Tenant","2011","(Married) couple without C. ","Female","50","0.0110389520522871","0.00783994180900186","0.0142379622955723"
"Sub-Tenant","2011","Single parent ","Male","","","",""
"Sub-Tenant","2011","Single parent ","Female","23","","",""
"Sub-Tenant","2011","Couple + C. LE 16 ","Male","33","0.0077787566517767","0.00500186284347876","0.0105556504600746"
"Sub-Tenant","2011","Couple + C. LE 16 ","Female","38","0.00789744487098001","0.00521117536770899","0.010583714374251"
"Sub-Tenant","2011","Couple + C. GT 16 ","Male","12","","",""
"Sub-Tenant","2011","Couple + C. GT 16 ","Female","12","","",""
"Sub-Tenant","2011","Couple + C. LE and GT 16","Male","6","","",""
"Sub-Tenant","2011","Couple + C. LE and GT 16","Female","3","","",""
"Owner","2011","1-pers.-HH","Male","433","0.261647232864171","0.239352195033213","0.283942270695128"
"Owner","2011","1-pers.-HH","Female","638","0.301754379537215","0.282150148647797","0.321358610426632"
"Owner","2011","(Married) couple without C. ","Male","2368","0.551924489647352","0.536610709570108","0.567238269724596"
"Owner","2011","(Married) couple without C. ","Female","2362","0.548043636124159","0.53280598813623","0.563281284112088"
"Owner","2011","Single parent ","Male","250","0.433671381766348","0.394599125607676","0.47274363792502"
"Owner","2011","Single parent ","Female","503","0.255260938016257","0.237780859152877","0.272741016879637"
"Owner","2011","Couple + C. LE 16 ","Male","1978","0.524635160037191","0.508850248821169","0.540420071253212"
"Owner","2011","Couple + C. LE 16 ","Female","2134","0.528405121767917","0.51325570040094","0.543554543134894"
"Owner","2011","Couple + C. GT 16 ","Male","1323","0.701821031889632","0.680687916146029","0.722954147633236"
"Owner","2011","Couple + C. GT 16 ","Female","1172","0.684340179212136","0.661679491531314","0.707000866892958"
"Owner","2011","Couple + C. LE and GT 16","Male","759","0.641284517832041","0.613790306050267","0.668778729613814"
"Owner","2011","Couple + C. LE and GT 16","Female","753","0.635496442497675","0.607667575562457","0.663325309432894"
"Nursing Home/Retirement Community","2011","1-pers.-HH","Male","13","","",""
"Nursing Home/Retirement Community","2011","1-pers.-HH","Female","31","0.0151193577513767","0.00990768209448185","0.0203310334082716"
"Nursing Home/Retirement Community","2011","(Married) couple without C. ","Male","6","","",""
"Nursing Home/Retirement Community","2011","(Married) couple without C. ","Female","6","","",""
"Nursing Home/Retirement Community","2011","Single parent ","Male","2","","",""
"Nursing Home/Retirement Community","2011","Single parent ","Female","1","","",""
"Nursing Home/Retirement Community","2011","Couple + C. LE 16 ","Male","","","",""
"Nursing Home/Retirement Community","2011","Couple + C. LE 16 ","Female","","","",""
"Nursing Home/Retirement Community","2011","Couple + C. GT 16 ","Male","","","",""
"Nursing Home/Retirement Community","2011","Couple + C. GT 16 ","Female","","","",""
"Nursing Home/Retirement Community","2011","Couple + C. LE and GT 16","Male","","","",""
"Nursing Home/Retirement Community","2011","Couple + C. LE and GT 16","Female","","","",""
"Tenant","2011","1-pers.-HH","Male","","","",""
"Tenant","2011","1-pers.-HH","Female","","","",""
"Tenant","2011","(Married) couple without C. ","Male","","","",""
"Tenant","2011","(Married) couple without C. ","Female","","","",""
"Tenant","2011","Single parent ","Male","","","",""
"Tenant","2011","Single parent ","Female","","","",""
"Tenant","2011","Couple + C. LE 16 ","Male","","","",""
"Tenant","2011","Couple + C. LE 16 ","Female","","","",""
"Tenant","2011","Couple + C. GT 16 ","Male","","","",""
"Tenant","2011","Couple + C. GT 16 ","Female","","","",""
"Tenant","2011","Couple + C. LE and GT 16","Male","","","",""
"Tenant","2011","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","2012","1-pers.-HH","Male","1045","0.681017373871008","0.658064709150601","0.703970038591415"
"Main Tenant","2012","1-pers.-HH","Female","1448","0.659426324709942","0.639514671318632","0.679337978101252"
"Main Tenant","2012","(Married) couple without C. ","Male","1649","0.435643130321013","0.420417337302394","0.450868923339632"
"Main Tenant","2012","(Married) couple without C. ","Female","1697","0.438667831701536","0.423541252891872","0.4537944105112"
"Main Tenant","2012","Single parent ","Male","390","0.588855879229391","0.550555329099548","0.627156429359234"
"Main Tenant","2012","Single parent ","Female","1786","0.730090190094647","0.712007202492839","0.748173177696454"
"Main Tenant","2012","Couple + C. LE 16 ","Male","1665","0.480022148918047","0.463508360395851","0.496535937440243"
"Main Tenant","2012","Couple + C. LE 16 ","Female","1814","0.478117152034331","0.462274534578142","0.49395976949052"
"Main Tenant","2012","Couple + C. GT 16 ","Male","412","0.262181428953933","0.241274059941042","0.283088797966825"
"Main Tenant","2012","Couple + C. GT 16 ","Female","376","0.265280753825684","0.243151950545716","0.287409557105651"
"Main Tenant","2012","Couple + C. LE and GT 16","Male","392","0.38405976552458","0.35580149013434","0.41231804091482"
"Main Tenant","2012","Couple + C. LE and GT 16","Female","376","0.376841096219875","0.348747747673785","0.404934444765965"
"Sub-Tenant","2012","1-pers.-HH","Male","63","0.0421161997224397","0.0322249422933984","0.0520074571514811"
"Sub-Tenant","2012","1-pers.-HH","Female","75","0.0415007448258596","0.0331207744959861","0.049880715155733"
"Sub-Tenant","2012","(Married) couple without C. ","Male","48","0.0151536081152212","0.0114023249014079","0.0189048913290345"
"Sub-Tenant","2012","(Married) couple without C. ","Female","57","0.0154282130304248","0.0116711856358798","0.0191852404249699"
"Sub-Tenant","2012","Single parent ","Male","4","","",""
"Sub-Tenant","2012","Single parent ","Female","21","","",""
"Sub-Tenant","2012","Couple + C. LE 16 ","Male","24","","",""
"Sub-Tenant","2012","Couple + C. LE 16 ","Female","30","0.00661346767538346","0.00404279362652119","0.00918414172424573"
"Sub-Tenant","2012","Couple + C. GT 16 ","Male","10","","",""
"Sub-Tenant","2012","Couple + C. GT 16 ","Female","9","","",""
"Sub-Tenant","2012","Couple + C. LE and GT 16","Male","1","","",""
"Sub-Tenant","2012","Couple + C. LE and GT 16","Female","2","","",""
"Owner","2012","1-pers.-HH","Male","468","0.272743424138914","0.250810755612997","0.29467609266483"
"Owner","2012","1-pers.-HH","Female","628","0.287598834320303","0.268580410690934","0.306617257949673"
"Owner","2012","(Married) couple without C. ","Male","2373","0.547398348311503","0.532113983772165","0.562682712850841"
"Owner","2012","(Married) couple without C. ","Female","2377","0.545202895604431","0.530023629406962","0.560382161801901"
"Owner","2012","Single parent ","Male","238","0.402779839213886","0.364602596920978","0.440957081506794"
"Owner","2012","Single parent ","Female","507","0.255597867873552","0.237829194224601","0.273366541522503"
"Owner","2012","Couple + C. LE 16 ","Male","1827","0.51598017475801","0.499461631662439","0.532498717853581"
"Owner","2012","Couple + C. LE 16 ","Female","1975","0.515269380290285","0.499418964590089","0.531119795990481"
"Owner","2012","Couple + C. GT 16 ","Male","1278","0.727794412476556","0.706636320209988","0.748952504743124"
"Owner","2012","Couple + C. GT 16 ","Female","1144","0.722785411561285","0.700348809869986","0.745222013252585"
"Owner","2012","Couple + C. LE and GT 16","Male","745","0.615609731702536","0.587346885820007","0.643872577585065"
"Owner","2012","Couple + C. LE and GT 16","Female","765","0.622440702636956","0.594336805154394","0.650544600119517"
"Nursing Home/Retirement Community","2012","1-pers.-HH","Male","8","","",""
"Nursing Home/Retirement Community","2012","1-pers.-HH","Female","25","","",""
"Nursing Home/Retirement Community","2012","(Married) couple without C. ","Male","4","","",""
"Nursing Home/Retirement Community","2012","(Married) couple without C. ","Female","3","","",""
"Nursing Home/Retirement Community","2012","Single parent ","Male","2","","",""
"Nursing Home/Retirement Community","2012","Single parent ","Female","1","","",""
"Nursing Home/Retirement Community","2012","Couple + C. LE 16 ","Male","","","",""
"Nursing Home/Retirement Community","2012","Couple + C. LE 16 ","Female","","","",""
"Nursing Home/Retirement Community","2012","Couple + C. GT 16 ","Male","","","",""
"Nursing Home/Retirement Community","2012","Couple + C. GT 16 ","Female","","","",""
"Nursing Home/Retirement Community","2012","Couple + C. LE and GT 16","Male","","","",""
"Nursing Home/Retirement Community","2012","Couple + C. LE and GT 16","Female","","","",""
"Tenant","2012","1-pers.-HH","Male","","","",""
"Tenant","2012","1-pers.-HH","Female","","","",""
"Tenant","2012","(Married) couple without C. ","Male","","","",""
"Tenant","2012","(Married) couple without C. ","Female","","","",""
"Tenant","2012","Single parent ","Male","","","",""
"Tenant","2012","Single parent ","Female","","","",""
"Tenant","2012","Couple + C. LE 16 ","Male","","","",""
"Tenant","2012","Couple + C. LE 16 ","Female","","","",""
"Tenant","2012","Couple + C. GT 16 ","Male","","","",""
"Tenant","2012","Couple + C. GT 16 ","Female","","","",""
"Tenant","2012","Couple + C. LE and GT 16","Male","","","",""
"Tenant","2012","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","2013","1-pers.-HH","Male","1170","0.674807968391275","0.652695383712038","0.696920553070512"
"Main Tenant","2013","1-pers.-HH","Female","1514","0.654402059939987","0.634641875914355","0.674162243965619"
"Main Tenant","2013","(Married) couple without C. ","Male","1846","0.419912642597775","0.405051745244301","0.434773539951248"
"Main Tenant","2013","(Married) couple without C. ","Female","1887","0.420997377350383","0.406252518626249","0.435742236074518"
"Main Tenant","2013","Single parent ","Male","461","0.562209042953268","0.526046309602604","0.598371776303932"
"Main Tenant","2013","Single parent ","Female","1907","0.730331273513709","0.712697214996434","0.747965332030984"
"Main Tenant","2013","Couple + C. LE 16 ","Male","2041","0.50205176133568","0.486371679703811","0.517731842967548"
"Main Tenant","2013","Couple + C. LE 16 ","Female","2274","0.499260635193756","0.484323012372245","0.514198258015267"
"Main Tenant","2013","Couple + C. GT 16 ","Male","610","0.257791471805237","0.237885958687388","0.277696984923085"
"Main Tenant","2013","Couple + C. GT 16 ","Female","548","0.259782495154662","0.23890030695462","0.280664683354704"
"Main Tenant","2013","Couple + C. LE and GT 16","Male","528","0.364102030656962","0.338538296179633","0.389665765134291"
"Main Tenant","2013","Couple + C. LE and GT 16","Female","541","0.340539285168164","0.316003324298427","0.365075246037901"
"Sub-Tenant","2013","1-pers.-HH","Male","84","0.0401535027506583","0.0308864407059344","0.0494205647953821"
"Sub-Tenant","2013","1-pers.-HH","Female","76","0.0322868538298583","0.0249422349013637","0.039631472758353"
"Sub-Tenant","2013","(Married) couple without C. ","Male","40","0.0112592556898645","0.00808227251061058","0.0144362388691185"
"Sub-Tenant","2013","(Married) couple without C. ","Female","58","0.0159966015408247","0.0122496953687526","0.0197435077128967"
"Sub-Tenant","2013","Single parent ","Male","6","","",""
"Sub-Tenant","2013","Single parent ","Female","19","","",""
"Sub-Tenant","2013","Couple + C. LE 16 ","Male","23","","",""
"Sub-Tenant","2013","Couple + C. LE 16 ","Female","30","0.00791760573998792","0.00526982043798467","0.0105653910419912"
"Sub-Tenant","2013","Couple + C. GT 16 ","Male","11","","",""
"Sub-Tenant","2013","Couple + C. GT 16 ","Female","10","","",""
"Sub-Tenant","2013","Couple + C. LE and GT 16","Male","4","","",""
"Sub-Tenant","2013","Couple + C. LE and GT 16","Female","10","","",""
"Owner","2013","1-pers.-HH","Male","459","0.27929947598375","0.258121134843305","0.300477817124196"
"Owner","2013","1-pers.-HH","Female","605","0.29945981753041","0.280428498624558","0.318491136436263"
"Owner","2013","(Married) couple without C. ","Male","2347","0.568105712402648","0.55319074985737","0.583020674947926"
"Owner","2013","(Married) couple without C. ","Female","2359","0.562533598008945","0.547718407501184","0.577348788516707"
"Owner","2013","Single parent ","Male","256","0.431199001239623","0.395099766901777","0.467298235577468"
"Owner","2013","Single parent ","Female","507","0.254316170571496","0.237012374551691","0.2716199665913"
"Owner","2013","Couple + C. LE 16 ","Male","1842","0.490698643552405","0.475021143290625","0.506376143814184"
"Owner","2013","Couple + C. LE 16 ","Female","2000","0.492821759066256","0.47788565938017","0.507757858752342"
"Owner","2013","Couple + C. GT 16 ","Male","1234","0.735707806477099","0.715641336303016","0.755774276651182"
"Owner","2013","Couple + C. GT 16 ","Female","1136","0.736574128426697","0.715597831058782","0.757550425794612"
"Owner","2013","Couple + C. LE and GT 16","Male","829","0.633383772445608","0.607782689497712","0.658984855393503"
"Owner","2013","Couple + C. LE and GT 16","Female","882","0.652589032199323","0.627936209995022","0.677241854403625"
"Nursing Home/Retirement Community","2013","1-pers.-HH","Male","11","","",""
"Nursing Home/Retirement Community","2013","1-pers.-HH","Female","30","0.0138512686997442","0.00899504067799359","0.0187074967214948"
"Nursing Home/Retirement Community","2013","(Married) couple without C. ","Male","4","","",""
"Nursing Home/Retirement Community","2013","(Married) couple without C. ","Female","3","","",""
"Nursing Home/Retirement Community","2013","Single parent ","Male","","","",""
"Nursing Home/Retirement Community","2013","Single parent ","Female","","","",""
"Nursing Home/Retirement Community","2013","Couple + C. LE 16 ","Male","","","",""
"Nursing Home/Retirement Community","2013","Couple + C. LE 16 ","Female","","","",""
"Nursing Home/Retirement Community","2013","Couple + C. GT 16 ","Male","","","",""
"Nursing Home/Retirement Community","2013","Couple + C. GT 16 ","Female","","","",""
"Nursing Home/Retirement Community","2013","Couple + C. LE and GT 16","Male","","","",""
"Nursing Home/Retirement Community","2013","Couple + C. LE and GT 16","Female","","","",""
"Tenant","2013","1-pers.-HH","Male","","","",""
"Tenant","2013","1-pers.-HH","Female","","","",""
"Tenant","2013","(Married) couple without C. ","Male","","","",""
"Tenant","2013","(Married) couple without C. ","Female","","","",""
"Tenant","2013","Single parent ","Male","","","",""
"Tenant","2013","Single parent ","Female","","","",""
"Tenant","2013","Couple + C. LE 16 ","Male","","","",""
"Tenant","2013","Couple + C. LE 16 ","Female","","","",""
"Tenant","2013","Couple + C. GT 16 ","Male","","","",""
"Tenant","2013","Couple + C. GT 16 ","Female","","","",""
"Tenant","2013","Couple + C. LE and GT 16","Male","","","",""
"Tenant","2013","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","2014","1-pers.-HH","Male","1073","0.695234378562144","0.672479714529282","0.717989042595007"
"Main Tenant","2014","1-pers.-HH","Female","1405","0.649024850549623","0.628582605074473","0.669467096024773"
"Main Tenant","2014","(Married) couple without C. ","Male","1705","0.429474872084073","0.414075117153994","0.444874627014153"
"Main Tenant","2014","(Married) couple without C. ","Female","1754","0.428482926924291","0.413229143156471","0.443736710692111"
"Main Tenant","2014","Single parent ","Male","389","0.608507274024866","0.569900933138653","0.64711361491108"
"Main Tenant","2014","Single parent ","Female","1540","0.728483157542775","0.709069338730918","0.747896976354631"
"Main Tenant","2014","Couple + C. LE 16 ","Male","1622","0.477357000864906","0.460242443937582","0.49447155779223"
"Main Tenant","2014","Couple + C. LE 16 ","Female","1818","0.477305011418688","0.460993342345189","0.493616680492187"
"Main Tenant","2014","Couple + C. GT 16 ","Male","552","0.275312019570661","0.253940262548056","0.296683776593265"
"Main Tenant","2014","Couple + C. GT 16 ","Female","486","0.265826816924602","0.243668986899686","0.287984646949517"
"Main Tenant","2014","Couple + C. LE and GT 16","Male","518","0.363079674753768","0.336558672117106","0.389600677390429"
"Main Tenant","2014","Couple + C. LE and GT 16","Female","483","0.33308348682919","0.306945077277755","0.359221896380625"
"Sub-Tenant","2014","1-pers.-HH","Male","57","0.0321467142927458","0.0234271480825411","0.0408662805029504"
"Sub-Tenant","2014","1-pers.-HH","Female","75","0.0338456671602595","0.0261004331307171","0.0415909011898018"
"Sub-Tenant","2014","(Married) couple without C. ","Male","45","0.0122643104666783","0.00884018647434961","0.0156884344590071"
"Sub-Tenant","2014","(Married) couple without C. ","Female","59","0.019327430637992","0.0150837245683016","0.0235711367076824"
"Sub-Tenant","2014","Single parent ","Male","6","","",""
"Sub-Tenant","2014","Single parent ","Female","19","","",""
"Sub-Tenant","2014","Couple + C. LE 16 ","Male","24","","",""
"Sub-Tenant","2014","Couple + C. LE 16 ","Female","32","0.0123352247147111","0.00873064568232357","0.0159398037470986"
"Sub-Tenant","2014","Couple + C. GT 16 ","Male","7","","",""
"Sub-Tenant","2014","Couple + C. GT 16 ","Female","5","","",""
"Sub-Tenant","2014","Couple + C. LE and GT 16","Male","2","","",""
"Sub-Tenant","2014","Couple + C. LE and GT 16","Female","3","","",""
"Owner","2014","1-pers.-HH","Male","430","0.266324759738498","0.244473346831288","0.288176172645708"
"Owner","2014","1-pers.-HH","Female","586","0.304681878505305","0.284967874578698","0.324395882431913"
"Owner","2014","(Married) couple without C. ","Male","2216","0.557539741819265","0.542087816852075","0.572991666786455"
"Owner","2014","(Married) couple without C. ","Female","2228","0.551724874668589","0.53639530995925","0.567054439377927"
"Owner","2014","Single parent ","Male","219","0.376860822992164","0.338530107169356","0.415191538814971"
"Owner","2014","Single parent ","Female","457","0.258470762578973","0.23936023490356","0.277581290254387"
"Owner","2014","Couple + C. LE 16 ","Male","1626","0.511427041793319","0.494299383094117","0.528554700492522"
"Owner","2014","Couple + C. LE 16 ","Female","1752","0.510359763866601","0.494034771005058","0.526684756728143"
"Owner","2014","Couple + C. GT 16 ","Male","1119","0.719612887442748","0.698120700814107","0.741105074071388"
"Owner","2014","Couple + C. GT 16 ","Female","1036","0.726780622753635","0.704430187196972","0.749131058310297"
"Owner","2014","Couple + C. LE and GT 16","Male","743","0.6364505072292","0.609922140920255","0.662978873538145"
"Owner","2014","Couple + C. LE and GT 16","Female","763","0.666332006040949","0.640182139053048","0.69248187302885"
"Nursing Home/Retirement Community","2014","1-pers.-HH","Male","12","","",""
"Nursing Home/Retirement Community","2014","1-pers.-HH","Female","28","","",""
"Nursing Home/Retirement Community","2014","(Married) couple without C. ","Male","3","","",""
"Nursing Home/Retirement Community","2014","(Married) couple without C. ","Female","2","","",""
"Nursing Home/Retirement Community","2014","Single parent ","Male","","","",""
"Nursing Home/Retirement Community","2014","Single parent ","Female","","","",""
"Nursing Home/Retirement Community","2014","Couple + C. LE 16 ","Male","","","",""
"Nursing Home/Retirement Community","2014","Couple + C. LE 16 ","Female","","","",""
"Nursing Home/Retirement Community","2014","Couple + C. GT 16 ","Male","","","",""
"Nursing Home/Retirement Community","2014","Couple + C. GT 16 ","Female","","","",""
"Nursing Home/Retirement Community","2014","Couple + C. LE and GT 16","Male","","","",""
"Nursing Home/Retirement Community","2014","Couple + C. LE and GT 16","Female","","","",""
"Tenant","2014","1-pers.-HH","Male","","","",""
"Tenant","2014","1-pers.-HH","Female","","","",""
"Tenant","2014","(Married) couple without C. ","Male","","","",""
"Tenant","2014","(Married) couple without C. ","Female","","","",""
"Tenant","2014","Single parent ","Male","","","",""
"Tenant","2014","Single parent ","Female","","","",""
"Tenant","2014","Couple + C. LE 16 ","Male","","","",""
"Tenant","2014","Couple + C. LE 16 ","Female","","","",""
"Tenant","2014","Couple + C. GT 16 ","Male","","","",""
"Tenant","2014","Couple + C. GT 16 ","Female","","","",""
"Tenant","2014","Couple + C. LE and GT 16","Male","","","",""
"Tenant","2014","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","2015","1-pers.-HH","Male","1119","0.682244337785851","0.659689465599707","0.704799209971995"
"Main Tenant","2015","1-pers.-HH","Female","1421","0.648902536583898","0.628507297293826","0.669297775873969"
"Main Tenant","2015","(Married) couple without C. ","Male","1772","0.424314724671842","0.408899809599523","0.439729639744161"
"Main Tenant","2015","(Married) couple without C. ","Female","1817","0.42492483944927","0.409632364733571","0.440217314164969"
"Main Tenant","2015","Single parent ","Male","394","0.622439930484301","0.58403259920493","0.660847261763672"
"Main Tenant","2015","Single parent ","Female","1484","0.717405975572729","0.697349279359524","0.737462671785933"
"Main Tenant","2015","Couple + C. LE 16 ","Male","1678","0.475289072223175","0.458077638361223","0.492500506085127"
"Main Tenant","2015","Couple + C. LE 16 ","Female","1877","0.48597099373729","0.469562140496818","0.502379846977762"
"Main Tenant","2015","Couple + C. GT 16 ","Male","531","0.275384501944049","0.253413675222248","0.29735532866585"
"Main Tenant","2015","Couple + C. GT 16 ","Female","490","0.247978338161838","0.226240290418694","0.269716385904982"
"Main Tenant","2015","Couple + C. LE and GT 16","Male","525","0.385838707958881","0.358906600040432","0.41277081587733"
"Main Tenant","2015","Couple + C. LE and GT 16","Female","506","0.346460908854256","0.319965212203222","0.37295660550529"
"Sub-Tenant","2015","1-pers.-HH","Male","92","0.0419401478253208","0.0322297941027706","0.0516505015478711"
"Sub-Tenant","2015","1-pers.-HH","Female","82","0.0313653869906834","0.0239175435234232","0.0388132304579435"
"Sub-Tenant","2015","(Married) couple without C. ","Male","47","0.0133244921230389","0.00974833138931863","0.0169006528567592"
"Sub-Tenant","2015","(Married) couple without C. ","Female","54","0.015689328458595","0.0118449363127913","0.0195337206043988"
"Sub-Tenant","2015","Single parent ","Male","6","","",""
"Sub-Tenant","2015","Single parent ","Female","19","","",""
"Sub-Tenant","2015","Couple + C. LE 16 ","Male","24","","",""
"Sub-Tenant","2015","Couple + C. LE 16 ","Female","30","0.00790848796352983","0.00500043816467144","0.0108165377623882"
"Sub-Tenant","2015","Couple + C. GT 16 ","Male","9","","",""
"Sub-Tenant","2015","Couple + C. GT 16 ","Female","5","","",""
"Sub-Tenant","2015","Couple + C. LE and GT 16","Male","4","","",""
"Sub-Tenant","2015","Couple + C. LE and GT 16","Female","4","","",""
"Owner","2015","1-pers.-HH","Male","416","0.269589983635846","0.248093917599371","0.291086049672321"
"Owner","2015","1-pers.-HH","Female","575","0.308130848474531","0.288401861016161","0.327859835932902"
"Owner","2015","(Married) couple without C. ","Male","2123","0.560566498335247","0.545086722206927","0.576046274463567"
"Owner","2015","(Married) couple without C. ","Female","2138","0.558187227160756","0.542824493981871","0.57354996033964"
"Owner","2015","Single parent ","Male","212","0.362540775269649","0.324453753459152","0.400627797080146"
"Owner","2015","Single parent ","Female","433","0.263657110637695","0.244030052567589","0.283284168707801"
"Owner","2015","Couple + C. LE 16 ","Male","1532","0.517059624024649","0.499837165236236","0.534282082813062"
"Owner","2015","Couple + C. LE 16 ","Female","1657","0.50612051829918","0.489706432196757","0.522534604401603"
"Owner","2015","Couple + C. GT 16 ","Male","1048","0.716899114231479","0.694741526478236","0.739056701984722"
"Owner","2015","Couple + C. GT 16 ","Female","1021","0.748947806408472","0.727120191803956","0.770775421012988"
"Owner","2015","Couple + C. LE and GT 16","Male","726","0.610419448521323","0.58343962881101","0.637399268231637"
"Owner","2015","Couple + C. LE and GT 16","Female","729","0.651403131771835","0.624869353265654","0.677936910278017"
"Nursing Home/Retirement Community","2015","1-pers.-HH","Male","10","","",""
"Nursing Home/Retirement Community","2015","1-pers.-HH","Female","26","","",""
"Nursing Home/Retirement Community","2015","(Married) couple without C. ","Male","7","","",""
"Nursing Home/Retirement Community","2015","(Married) couple without C. ","Female","5","","",""
"Nursing Home/Retirement Community","2015","Single parent ","Male","","","",""
"Nursing Home/Retirement Community","2015","Single parent ","Female","","","",""
"Nursing Home/Retirement Community","2015","Couple + C. LE 16 ","Male","","","",""
"Nursing Home/Retirement Community","2015","Couple + C. LE 16 ","Female","","","",""
"Nursing Home/Retirement Community","2015","Couple + C. GT 16 ","Male","","","",""
"Nursing Home/Retirement Community","2015","Couple + C. GT 16 ","Female","","","",""
"Nursing Home/Retirement Community","2015","Couple + C. LE and GT 16","Male","","","",""
"Nursing Home/Retirement Community","2015","Couple + C. LE and GT 16","Female","","","",""
"Tenant","2015","1-pers.-HH","Male","","","",""
"Tenant","2015","1-pers.-HH","Female","","","",""
"Tenant","2015","(Married) couple without C. ","Male","","","",""
"Tenant","2015","(Married) couple without C. ","Female","","","",""
"Tenant","2015","Single parent ","Male","","","",""
"Tenant","2015","Single parent ","Female","","","",""
"Tenant","2015","Couple + C. LE 16 ","Male","","","",""
"Tenant","2015","Couple + C. LE 16 ","Female","","","",""
"Tenant","2015","Couple + C. GT 16 ","Male","","","",""
"Tenant","2015","Couple + C. GT 16 ","Female","","","",""
"Tenant","2015","Couple + C. LE and GT 16","Male","","","",""
"Tenant","2015","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","2016","1-pers.-HH","Male","1002","0.669261260630548","0.64534832010612","0.693174201154976"
"Main Tenant","2016","1-pers.-HH","Female","1362","0.650388572647753","0.629500646888377","0.671276498407129"
"Main Tenant","2016","(Married) couple without C. ","Male","1594","0.415741828518252","0.399809670756865","0.431673986279639"
"Main Tenant","2016","(Married) couple without C. ","Female","1635","0.416115045254441","0.400296591586988","0.431933498921894"
"Main Tenant","2016","Single parent ","Male","370","0.609567445302488","0.570068711237897","0.649066179367079"
"Main Tenant","2016","Single parent ","Female","1287","0.688501006146386","0.666691051577943","0.710310960714829"
"Main Tenant","2016","Couple + C. LE 16 ","Male","1384","0.47475612130052","0.456126272233925","0.493385970367116"
"Main Tenant","2016","Couple + C. LE 16 ","Female","1560","0.474471963907459","0.456836943951199","0.492106983863719"
"Main Tenant","2016","Couple + C. GT 16 ","Male","475","0.285273470831638","0.262190586892665","0.308356354770612"
"Main Tenant","2016","Couple + C. GT 16 ","Female","464","0.270479098832609","0.247439775891124","0.293518421774093"
"Main Tenant","2016","Couple + C. LE and GT 16","Male","462","0.398327501780764","0.370070006480894","0.426584997080635"
"Main Tenant","2016","Couple + C. LE and GT 16","Female","479","0.393145261940678","0.365145152294706","0.421145371586651"
"Sub-Tenant","2016","1-pers.-HH","Male","82","0.0510463698057942","0.0398597846306957","0.0622329549808926"
"Sub-Tenant","2016","1-pers.-HH","Female","67","0.0279353694765473","0.0207169712952846","0.03515376765781"
"Sub-Tenant","2016","(Married) couple without C. ","Male","39","0.0158391561633235","0.0118030795541761","0.0198752327724708"
"Sub-Tenant","2016","(Married) couple without C. ","Female","52","0.0191340339032378","0.0147375875558951","0.0235304802505805"
"Sub-Tenant","2016","Single parent ","Male","5","","",""
"Sub-Tenant","2016","Single parent ","Female","22","","",""
"Sub-Tenant","2016","Couple + C. LE 16 ","Male","18","","",""
"Sub-Tenant","2016","Couple + C. LE 16 ","Female","31","0.0188310626920781","0.0140306116746519","0.0236315137095042"
"Sub-Tenant","2016","Couple + C. GT 16 ","Male","10","","",""
"Sub-Tenant","2016","Couple + C. GT 16 ","Female","8","","",""
"Sub-Tenant","2016","Couple + C. LE and GT 16","Male","2","","",""
"Sub-Tenant","2016","Couple + C. LE and GT 16","Female","4","","",""
"Owner","2016","1-pers.-HH","Male","394","0.273109728393971","0.25046351370464","0.295755943083303"
"Owner","2016","1-pers.-HH","Female","542","0.304526925061538","0.284367921406066","0.32468592871701"
"Owner","2016","(Married) couple without C. ","Male","2039","0.567365609787762","0.551349672375434","0.583381547200091"
"Owner","2016","(Married) couple without C. ","Female","2041","0.564427485868515","0.548515368054065","0.580339603682964"
"Owner","2016","Single parent ","Male","211","0.374830450715953","0.335636808506692","0.414024092925214"
"Owner","2016","Single parent ","Female","423","0.292146823257209","0.270730430440301","0.313563216074116"
"Owner","2016","Couple + C. LE 16 ","Male","1358","0.521327694145161","0.502691033426835","0.539964354863487"
"Owner","2016","Couple + C. LE 16 ","Female","1489","0.506696973400463","0.489040507587183","0.524353439213742"
"Owner","2016","Couple + C. GT 16 ","Male","985","0.703463658462948","0.68011568347331","0.726811633452586"
"Owner","2016","Couple + C. GT 16 ","Female","956","0.722452552682131","0.699227469883964","0.745677635480298"
"Owner","2016","Couple + C. LE and GT 16","Male","689","0.59904695495842","0.570758408821557","0.627335501095282"
"Owner","2016","Couple + C. LE and GT 16","Female","686","0.600835208345035","0.572761832753774","0.628908583936296"
"Nursing Home/Retirement Community","2016","1-pers.-HH","Male","9","","",""
