"m11126","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"Good","1994","Not Employed","East Germany","389","0.263763524828634","0.240133678582149","0.28739337107512"
"Good","1994","Employed","West Germany","2645","0.443439234040177","0.430754245661893","0.456124222418461"
"Good","1994","Employed","East Germany","1168","0.463600890723219","0.44385882514227","0.483342956304167"
"Satisfactory","1994","Not Employed","West Germany","1051","0.35513516712219","0.33865453732355","0.371615796920829"
"Satisfactory","1994","Not Employed","East Germany","530","0.415130471605967","0.388708412118449","0.441552531093484"
"Satisfactory","1994","Employed","West Germany","1712","0.307686453977752","0.295901651036666","0.319471256918837"
"Satisfactory","1994","Employed","East Germany","800","0.338493791489506","0.319760298962974","0.357227284016038"
"Poor","1994","Not Employed","West Germany","639","0.221652088383396","0.20734782780387","0.235956348962922"
"Poor","1994","Not Employed","East Germany","242","0.18843285928763","0.167463488051835","0.209402230523426"
"Poor","1994","Employed","West Germany","678","0.119368459884273","0.111089826792842","0.127647092975703"
"Poor","1994","Employed","East Germany","209","0.0853555743965046","0.0742939597225827","0.0964171890704265"
"Bad ","1994","Not Employed","West Germany","249","0.0925194859229513","0.0825406960711005","0.102498275774802"
"Bad ","1994","Not Employed","East Germany","90","0.0794198873908759","0.0649208126132741","0.0939189621684777"
"Bad ","1994","Employed","West Germany","109","0.0187507150982338","0.0152872141081407","0.022214216088327"
"Bad ","1994","Employed","East Germany","30","0.0126777659035712","0.00824854584401724","0.0171069859631252"
"Very good","1995","Not Employed","West Germany","307","0.0662589173940957","0.0580325852807234","0.074485249507468"
"Very good","1995","Not Employed","East Germany","78","0.0380600568915319","0.0276867078066041","0.0484334059764597"
"Very good","1995","Employed","West Germany","719","0.098060606460136","0.0906115386694375","0.105509674250835"
"Very good","1995","Employed","East Germany","208","0.0872710514642887","0.075948927690895","0.0985931752376825"
"Good","1995","Not Employed","West Germany","1100","0.268163359191642","0.253512009609636","0.282814708773648"
"Good","1995","Not Employed","East Germany","379","0.270330609931462","0.246252578709164","0.29440864115376"
"Good","1995","Employed","West Germany","2880","0.46474018582646","0.45224756972071","0.47723280193221"
"Good","1995","Employed","East Germany","1124","0.469821239584074","0.449799612531672","0.489842866636476"
"Satisfactory","1995","Not Employed","West Germany","1168","0.358535115573403","0.342674387123426","0.37439584402338"
"Satisfactory","1995","Not Employed","East Germany","511","0.408496778087123","0.381847639689764","0.435145916484483"
"Satisfactory","1995","Employed","West Germany","1762","0.311648169625381","0.300046954307326","0.323249384943436"
"Satisfactory","1995","Employed","East Germany","805","0.335220570253254","0.316282924077216","0.354158216429293"
"Poor","1995","Not Employed","West Germany","681","0.221942516123482","0.208199029242154","0.235686003004809"
"Poor","1995","Not Employed","East Germany","252","0.197153972909711","0.175585013404613","0.21872293241481"
"Poor","1995","Employed","West Germany","647","0.108141748214723","0.100362984641433","0.115920511788014"
"Poor","1995","Employed","East Germany","223","0.096974807307573","0.0851034253793056","0.10884618923584"
"Bad ","1995","Not Employed","West Germany","256","0.0851000917173778","0.0758717717628805","0.0943284116718751"
"Bad ","1995","Not Employed","East Germany","87","0.0859585821801714","0.0707622822505585","0.101154882109784"
"Bad ","1995","Employed","West Germany","115","0.0174092898733001","0.0141332979944299","0.0206852817521703"
"Bad ","1995","Employed","East Germany","27","","",""
"Very good","1996","Not Employed","West Germany","294","0.0645753737960346","0.0562724911591173","0.072878256432952"
"Very good","1996","Not Employed","East Germany","68","0.0383096581002282","0.0278475164958068","0.0487717997046497"
"Very good","1996","Employed","West Germany","746","0.107639476959807","0.0998221639672891","0.115456789952324"
"Very good","1996","Employed","East Germany","184","0.0697516325233799","0.059560578196416","0.0799426868503437"
"Good","1996","Not Employed","West Germany","991","0.254242765160445","0.239532717680999","0.268952812639891"
"Good","1996","Not Employed","East Germany","358","0.249404069819534","0.22582081740816","0.272987322230908"
"Good","1996","Employed","West Germany","2771","0.455083840108483","0.44252319088383","0.467644489333136"
"Good","1996","Employed","East Germany","1140","0.479897228818771","0.459909604632981","0.49988485300456"
"Satisfactory","1996","Not Employed","West Germany","1162","0.371462367573353","0.355138837297145","0.38778589784956"
"Satisfactory","1996","Not Employed","East Germany","551","0.44066924408216","0.413608511525807","0.467729976638513"
"Satisfactory","1996","Employed","West Germany","1817","0.320117820391403","0.308350616155247","0.331885024627559"
"Satisfactory","1996","Employed","East Germany","841","0.353300658467746","0.334177223514346","0.372424093421147"
"Poor","1996","Not Employed","West Germany","675","0.22544712173956","0.211330235375581","0.239564008103539"
"Poor","1996","Not Employed","East Germany","239","0.198399915825998","0.176662973782749","0.220136857869247"
"Poor","1996","Employed","West Germany","591","0.097973825621139","0.0904754681676557","0.105472183074622"
"Poor","1996","Employed","East Germany","204","0.0854054674129284","0.0742239792718835","0.0965869555539733"
"Bad ","1996","Not Employed","West Germany","244","0.0842723717306075","0.0748877493469334","0.0936569941142815"
"Bad ","1996","Not Employed","East Germany","77","0.0732171121720803","0.0590185577802385","0.0874156665639221"
"Bad ","1996","Employed","West Germany","113","0.0191850369191683","0.0157250345379831","0.0226450393003536"
"Bad ","1996","Employed","East Germany","31","0.0116450127771749","0.00735292165192124","0.0159371039024286"
"Very good","1997","Not Employed","West Germany","267","0.0641308340961794","0.0559105922806486","0.0723510759117102"
"Very good","1997","Not Employed","East Germany","74","0.0420558659223477","0.0312727954334732","0.0528389364112221"
"Very good","1997","Employed","West Germany","659","0.105500609817877","0.0976191265335877","0.113382093102167"
"Very good","1997","Employed","East Germany","179","0.0855035894822412","0.0741176662791598","0.0968895126853227"
"Good","1997","Not Employed","West Germany","1055","0.251936387546986","0.237369784221725","0.266502990872248"
"Good","1997","Not Employed","East Germany","391","0.262469483730355","0.238832695238152","0.286106272222558"
"Good","1997","Employed","West Germany","2854","0.470335050502963","0.457529603621441","0.483140497384484"
"Good","1997","Employed","East Germany","1156","0.481416570219726","0.461071700684119","0.501761439755333"
"Satisfactory","1997","Not Employed","West Germany","1208","0.387252742963163","0.3709078711476","0.403597614778725"
"Satisfactory","1997","Not Employed","East Germany","532","0.434425693814138","0.40779627729316","0.461055110335116"
"Satisfactory","1997","Employed","West Germany","1674","0.309435994736558","0.297576181944434","0.321295807528681"
"Satisfactory","1997","Employed","East Germany","774","0.335452386540383","0.316227509603652","0.354677263477114"
"Poor","1997","Not Employed","West Germany","646","0.214943022385686","0.201159638740297","0.228726406031074"
"Poor","1997","Not Employed","East Germany","243","0.181080731498695","0.160392863889441","0.20176859910795"
"Poor","1997","Employed","West Germany","550","0.0991425296630948","0.0914751231487928","0.106809936177397"
"Poor","1997","Employed","East Germany","174","0.0805530586681573","0.0694717914406092","0.0916343258957054"
"Bad ","1997","Not Employed","West Germany","236","0.0817370130079854","0.0725444524230162","0.0909295735929546"
"Bad ","1997","Not Employed","East Germany","91","0.079968225034464","0.065396223612617","0.0945402264563109"
"Bad ","1997","Employed","West Germany","99","0.0155858152795076","0.0124078866226046","0.0187637439364105"
"Bad ","1997","Employed","East Germany","34","0.0170743950894924","0.011799448561161","0.0223493416178238"
"Very good","1998","Not Employed","West Germany","366","0.0796588719511676","0.0712616515571156","0.0880560923452196"
"Very good","1998","Not Employed","East Germany","82","0.0423879390533188","0.0319310070858605","0.0528448710207772"
"Very good","1998","Employed","West Germany","808","0.122560292098183","0.114538634639772","0.130581949556593"
"Very good","1998","Employed","East Germany","224","0.101572931005428","0.0896233480267154","0.113522513984141"
"Good","1998","Not Employed","West Germany","1254","0.276542404569017","0.262670647696069","0.290414161441966"
"Good","1998","Not Employed","East Germany","400","0.260168634359693","0.237397631034785","0.282939637684601"
"Good","1998","Employed","West Germany","3209","0.483610328464578","0.47138622169979","0.495834435229366"
"Good","1998","Employed","East Germany","1255","0.503513726661723","0.483735760795769","0.523291692527677"
"Satisfactory","1998","Not Employed","West Germany","1341","0.355894786794861","0.341046262937962","0.37074331065176"
"Satisfactory","1998","Not Employed","East Germany","563","0.42229188653803","0.396655965192624","0.447927807883436"
"Satisfactory","1998","Employed","West Germany","1751","0.284021353476883","0.272990576389756","0.295052130564009"
"Satisfactory","1998","Employed","East Germany","766","0.310914140321131","0.292604523781888","0.329223756860374"
"Poor","1998","Not Employed","West Germany","748","0.206489483364951","0.193935851955288","0.219043114774615"
"Poor","1998","Not Employed","East Germany","265","0.190186767781887","0.169817711344605","0.210555824219169"
"Poor","1998","Employed","West Germany","553","0.0918483186371463","0.0847835917390002","0.0989130455352923"
"Poor","1998","Employed","East Germany","185","0.0732514356367708","0.062944931684755","0.0835579395887866"
"Bad ","1998","Not Employed","West Germany","285","0.0814144533200029","0.0729333057446637","0.0898956008953422"
"Bad ","1998","Not Employed","East Germany","116","0.084964772267071","0.0704928345690814","0.0994367099650606"
"Bad ","1998","Employed","West Germany","99","0.0179597073232107","0.0147111176604902","0.0212082969859311"
"Bad ","1998","Employed","East Germany","25","","",""
"Very good","1999","Not Employed","West Germany","301","0.0724249654450295","0.0639251197856529","0.0809248111044061"
"Very good","1999","Not Employed","East Germany","75","0.0445515831834316","0.033670141343156","0.0554330250237072"
"Very good","1999","Employed","West Germany","754","0.113000081167048","0.105223012355004","0.120777149979092"
"Very good","1999","Employed","East Germany","177","0.075038953627082","0.0645402599781966","0.0855376472759675"
"Good","1999","Not Employed","West Germany","1062","0.260027463190981","0.245642466169692","0.27441246021227"
"Good","1999","Not Employed","East Germany","371","0.264694566540165","0.241426641684572","0.287962491395757"
"Good","1999","Employed","West Germany","3115","0.471149015815591","0.458887036577168","0.483410995054015"
"Good","1999","Employed","East Germany","1168","0.486587853405453","0.466669939160294","0.506505767650612"
"Satisfactory","1999","Not Employed","West Germany","1259","0.36461367471569","0.348829285761298","0.380398063670081"
"Satisfactory","1999","Not Employed","East Germany","552","0.407369163939867","0.381454985185998","0.433283342693736"
"Satisfactory","1999","Employed","West Germany","1824","0.299631860006059","0.288378765665156","0.310884954346963"
"Satisfactory","1999","Employed","East Germany","843","0.337915045049013","0.319065938012623","0.356764152085404"
"Poor","1999","Not Employed","West Germany","679","0.216676313291352","0.203165897518723","0.230186729063982"
"Poor","1999","Not Employed","East Germany","275","0.191957603600128","0.171185954111139","0.212729253089117"
"Poor","1999","Employed","West Germany","578","0.09943050835317","0.0920797318407114","0.106781284865629"
"Poor","1999","Employed","East Germany","201","0.0879835191195597","0.076695124985245","0.0992719132538744"
"Bad ","1999","Not Employed","West Germany","271","0.0862575833569473","0.0770509064618935","0.0954642602520011"
"Bad ","1999","Not Employed","East Germany","108","0.0914270827364089","0.0762262081265443","0.106627957346273"
"Bad ","1999","Employed","West Germany","95","0.016788534658131","0.0136324791216609","0.019944590194601"
"Bad ","1999","Employed","East Germany","30","0.0124746287988922","0.00805161694149596","0.0168976406562883"
"Very good","2000","Not Employed","West Germany","595","0.0747552515197916","0.0685126047682832","0.0809978982713001"
"Very good","2000","Not Employed","East Germany","118","0.0427667128256107","0.0343784668194832","0.0511549588317383"
"Very good","2000","Employed","West Germany","1615","0.143246951302089","0.13685443023689","0.149639472367288"
"Very good","2000","Employed","East Germany","366","0.112096577809212","0.101837828099479","0.122355327518945"
"Good","2000","Not Employed","West Germany","2018","0.272001668300494","0.261439074748436","0.282564261852553"
"Good","2000","Not Employed","East Germany","600","0.250190313570125","0.232233879458559","0.268146747681691"
"Good","2000","Employed","West Germany","5410","0.451180646255264","0.442100526324879","0.460260766185649"
"Good","2000","Employed","East Germany","1773","0.47432979727298","0.458092554804669","0.490567039741291"
"Satisfactory","2000","Not Employed","West Germany","2468","0.381066870948423","0.36953918718105","0.392594554715796"
"Satisfactory","2000","Not Employed","East Germany","873","0.409453680847637","0.389067367250709","0.429839994444564"
"Satisfactory","2000","Employed","West Germany","3344","0.298396433257612","0.290047243096676","0.306745623418549"
"Satisfactory","2000","Employed","East Germany","1164","0.320359940910423","0.305186852826817","0.335533028994029"
"Poor","2000","Not Employed","West Germany","1261","0.194707971593226","0.185308830719773","0.204107112466679"
"Poor","2000","Not Employed","East Germany","467","0.210580871072843","0.193677527880764","0.227484214264921"
"Poor","2000","Employed","West Germany","1001","0.0907544840386767","0.0855127343905072","0.0959962336868461"
"Poor","2000","Employed","East Germany","289","0.0815755999434949","0.0726750418953199","0.09047615799167"
"Bad ","2000","Not Employed","West Germany","476","0.0774682376380653","0.0711226463766328","0.0838138288994978"
"Bad ","2000","Not Employed","East Germany","177","0.0870084216837853","0.075323565852744","0.0986932775148265"
"Bad ","2000","Employed","West Germany","167","0.0164214851463583","0.0141024230516737","0.0187405472410429"
"Bad ","2000","Employed","East Germany","41","0.0116380840638898","0.00815058468999504","0.0151255834377846"
"Very good","2001","Not Employed","West Germany","512","0.0709796555023664","0.0644880176646502","0.0774712933400825"
"Very good","2001","Not Employed","East Germany","119","0.0417027350053071","0.0331850288655453","0.0502204411450689"
"Very good","2001","Employed","West Germany","1506","0.147764685340333","0.140997321274471","0.154532049406195"
"Very good","2001","Employed","East Germany","293","0.0904240741002673","0.0807009376145036","0.100147210586031"
"Good","2001","Not Employed","West Germany","1693","0.256312141070537","0.245275049086693","0.26734923305438"
"Good","2001","Not Employed","East Germany","537","0.23103448939819","0.213075491539039","0.248993487257341"
"Good","2001","Employed","West Germany","4959","0.453465034377969","0.443971338185585","0.462958730570352"
"Good","2001","Employed","East Germany","1651","0.484766694964426","0.467822801200755","0.501710588728098"
"Satisfactory","2001","Not Employed","West Germany","2204","0.384059471824296","0.371764052126422","0.39635489152217"
"Satisfactory","2001","Not Employed","East Germany","852","0.420244051580746","0.399212870950933","0.441275232210558"
"Satisfactory","2001","Employed","West Germany","3048","0.291982607573755","0.283311892691399","0.300653322456112"
"Satisfactory","2001","Employed","East Germany","1076","0.321581662347373","0.305745888337357","0.337417436357388"
"Poor","2001","Not Employed","West Germany","1173","0.210192344553234","0.199892187570651","0.220492501535817"
"Poor","2001","Not Employed","East Germany","436","0.217120963049965","0.199554332412617","0.234687593687313"
"Poor","2001","Employed","West Germany","898","0.08958799275578","0.0841417331028488","0.0950342524087112"
"Poor","2001","Employed","East Germany","279","0.0896437840772623","0.0799585384432225","0.0993290297113022"
"Bad ","2001","Not Employed","West Germany","429","0.0784563870495669","0.0716589244588059","0.0852538496403279"
"Bad ","2001","Not Employed","East Germany","172","0.0898977609657927","0.0777103967997491","0.102085125131836"
"Bad ","2001","Employed","West Germany","152","0.0171996799521634","0.0147202760600964","0.0196790838442304"
"Bad ","2001","Employed","East Germany","43","0.0135837845106715","0.00965927522116229","0.0175082938001806"
"Very good","2002","Not Employed","West Germany","514","0.0641827458906073","0.058071513346042","0.0702939784351725"
"Very good","2002","Not Employed","East Germany","129","0.0480983847598232","0.0389770818708395","0.0572196876488068"
"Very good","2002","Employed","West Germany","1410","0.118077312780058","0.112176586569491","0.123978038990625"
"Very good","2002","Employed","East Germany","300","0.0958330704781505","0.0858411883063902","0.105824952649911"
"Good","2002","Not Employed","West Germany","1799","0.259127779322256","0.248201991025418","0.270053567619093"
"Good","2002","Not Employed","East Germany","549","0.233022741697314","0.215001446659007","0.251044036735621"
"Good","2002","Employed","West Germany","5503","0.458027189825009","0.448916707795254","0.467137671854764"
"Good","2002","Employed","East Germany","1659","0.490927203193932","0.473957908673647","0.507896497714218"
"Satisfactory","2002","Not Employed","West Germany","2233","0.381432770475876","0.36932047116379","0.393545069787962"
"Satisfactory","2002","Not Employed","East Germany","822","0.413170479781076","0.39218029710987","0.434160662452282"
"Satisfactory","2002","Employed","West Germany","3427","0.315846896812638","0.307346837933376","0.3243469556919"
"Satisfactory","2002","Employed","East Germany","1075","0.315885451268295","0.300105904732256","0.331664997804333"
"Poor","2002","Not Employed","West Germany","1196","0.210614002032505","0.200446542122966","0.220781461942044"
"Poor","2002","Not Employed","East Germany","454","0.225976961637673","0.208148879521969","0.243805043753377"
"Poor","2002","Employed","West Germany","998","0.0935221077761743","0.0881980503918072","0.0988461651605415"
"Poor","2002","Employed","East Germany","268","0.085074449123402","0.0756042797985135","0.0945446184482904"
"Bad ","2002","Not Employed","West Germany","436","0.0846427022787562","0.0777018272774544","0.091583577280058"
"Bad ","2002","Not Employed","East Germany","160","0.0797314321241141","0.0681844717251664","0.0912783925230618"
"Bad ","2002","Employed","West Germany","151","0.014526492806121","0.0123386816139092","0.0167143039983329"
"Bad ","2002","Employed","East Germany","32","0.0122798259362205","0.00854148969669997","0.016018162175741"
"Very good","2003","Not Employed","West Germany","512","0.0669003278855108","0.0606164955024067","0.0731841602686149"
"Very good","2003","Not Employed","East Germany","114","0.0454162654840424","0.036573848030136","0.0542586829379488"
"Very good","2003","Employed","West Germany","1351","0.117377240469921","0.111314716397762","0.123439764542081"
"Very good","2003","Employed","East Germany","280","0.0873743775803136","0.0776315058552707","0.0971172493053564"
"Good","2003","Not Employed","West Germany","1848","0.276073781692077","0.264830161016448","0.287317402367707"
"Good","2003","Not Employed","East Germany","606","0.258451379896852","0.239859747124765","0.27704301266894"
"Good","2003","Employed","West Germany","5234","0.470484710702855","0.46108345257608","0.47988596882963"
"Good","2003","Employed","East Germany","1619","0.493188277568253","0.47593870624233","0.510437848894175"
"Satisfactory","2003","Not Employed","West Germany","2106","0.361866753750454","0.349780923824264","0.373952583676645"
"Satisfactory","2003","Not Employed","East Germany","803","0.396120036969531","0.375349534416061","0.416890539523001"
"Satisfactory","2003","Employed","West Germany","3127","0.301658509987604","0.293013496387051","0.310303523588158"
"Satisfactory","2003","Employed","East Germany","1012","0.315927974516562","0.299888373345365","0.331967575687759"
"Poor","2003","Not Employed","West Germany","1172","0.212818877177955","0.20252476587507","0.223112988480841"
"Poor","2003","Not Employed","East Germany","442","0.204744815712757","0.18760847845954","0.221881152965973"
"Poor","2003","Employed","West Germany","970","0.095364563859222","0.089832282250242","0.100896845468202"
"Poor","2003","Employed","East Germany","273","0.0841389074105515","0.0745611937883828","0.0937166210327203"
"Bad ","2003","Not Employed","West Germany","435","0.0823402594940024","0.0754268321103082","0.0892536868776966"
"Bad ","2003","Not Employed","East Germany","165","0.0952675019368181","0.082799674770677","0.107735329102959"
"Bad ","2003","Employed","West Germany","146","0.0151149749803975","0.0128168668942656","0.0174130830665293"
"Bad ","2003","Employed","East Germany","43","0.0193704629243204","0.0146152376794023","0.0241256881692386"
"Very good","2004","Not Employed","West Germany","534","0.0717258069459742","0.0652162814051359","0.0782353324868126"
"Very good","2004","Not Employed","East Germany","123","0.0429998339252624","0.0344509538065817","0.051548714043943"
"Very good","2004","Employed","West Germany","1298","0.12706369271032","0.120667515778743","0.133459869641897"
"Very good","2004","Employed","East Germany","253","0.0887836749680581","0.0787354097856933","0.098831940150423"
"Good","2004","Not Employed","West Germany","1826","0.266576977056047","0.255422169959904","0.27773178415219"
"Good","2004","Not Employed","East Germany","608","0.252423485727276","0.23411668156339","0.270730289891162"
"Good","2004","Employed","West Germany","5010","0.451321865930027","0.441764890534957","0.460878841325096"
"Good","2004","Employed","East Germany","1542","0.485784692799893","0.468128047341862","0.503441338257924"
"Satisfactory","2004","Not Employed","West Germany","2057","0.354692781041862","0.342623457988681","0.366762104095043"
"Satisfactory","2004","Not Employed","East Germany","809","0.382897393934929","0.362412216652212","0.403382571217646"
"Satisfactory","2004","Employed","West Germany","2965","0.2932172943021","0.284474380393073","0.301960208211127"
"Satisfactory","2004","Employed","East Germany","983","0.315974270762271","0.29955038701718","0.332398154507362"
"Poor","2004","Not Employed","West Germany","1152","0.216726166704276","0.206332088994347","0.227120244414205"
"Poor","2004","Not Employed","East Germany","455","0.233209806657415","0.215388829615138","0.251030783699691"
"Poor","2004","Employed","West Germany","987","0.109021655718839","0.103036045741463","0.115007265696216"
"Poor","2004","Employed","East Germany","264","0.0941669866756843","0.083849184609531","0.104484788741837"
"Bad ","2004","Not Employed","West Germany","467","0.0902782682518405","0.0830485833402849","0.097507953163396"
"Bad ","2004","Not Employed","East Germany","168","0.0884694797551183","0.0765020145011287","0.100436945009108"
"Bad ","2004","Employed","West Germany","155","0.0193754913387141","0.016728233836262","0.0220227488411662"
"Bad ","2004","Employed","East Germany","36","0.0152903747940932","0.0109554961858593","0.019625253402327"
"Very good","2005","Not Employed","West Germany","456","0.0653811080065812","0.0590160515306027","0.0717461644825597"
"Very good","2005","Not Employed","East Germany","120","0.0457919983084132","0.0368580223437225","0.0547259742731039"
"Very good","2005","Employed","West Germany","1111","0.111063354354381","0.104877038902087","0.117249669806675"
"Very good","2005","Employed","East Germany","265","0.0898669859723107","0.0795204121578678","0.100213559786754"
"Good","2005","Not Employed","West Germany","1685","0.260386169881541","0.249086381401","0.271685958362081"
"Good","2005","Not Employed","East Germany","569","0.25259293632985","0.234022690434386","0.271163182225315"
"Good","2005","Employed","West Germany","4657","0.446652010321275","0.436863985127318","0.456440035515232"
"Good","2005","Employed","East Germany","1424","0.48282925166968","0.464750942830192","0.500907560509169"
"Satisfactory","2005","Not Employed","West Germany","2035","0.361718923653513","0.349346623574434","0.374091223732592"
"Satisfactory","2005","Not Employed","East Germany","801","0.37169639449169","0.351042240777957","0.392350548205423"
"Satisfactory","2005","Employed","West Germany","3017","0.31684856931808","0.307688566018476","0.326008572617684"
"Satisfactory","2005","Employed","East Germany","940","0.305592709803844","0.2889270439955","0.322258375612187"
"Poor","2005","Not Employed","West Germany","1182","0.225478385707358","0.214717994151417","0.2362387772633"
"Poor","2005","Not Employed","East Germany","450","0.240376095497886","0.222113041446579","0.258639149549193"
"Poor","2005","Employed","West Germany","967","0.107664265799164","0.101561717886999","0.113766813711329"
"Poor","2005","Employed","East Germany","272","0.105298822735166","0.0941944303282248","0.116403215142107"
"Bad ","2005","Not Employed","West Germany","436","0.0870354127510067","0.0797771312392322","0.0942936942627811"
"Bad ","2005","Not Employed","East Germany","163","0.0895425753721602","0.0773393939977948","0.101745756746526"
"Bad ","2005","Employed","West Germany","158","0.0177718002071007","0.0151705437326495","0.0203730566815518"
"Bad ","2005","Employed","East Germany","34","0.016412229819","0.0118156543693746","0.0210088052686254"
"Very good","2006","Not Employed","West Germany","559","0.0792436936653246","0.0727076073567521","0.0857797799738971"
"Very good","2006","Not Employed","East Germany","141","0.0561817954729264","0.0468136742271872","0.0655499167186657"
"Very good","2006","Employed","West Germany","1142","0.10998596693455","0.103973155163659","0.115998778705441"
"Very good","2006","Employed","East Germany","282","0.107670016843606","0.0966929900040173","0.118647043683195"
"Good","2006","Not Employed","West Germany","2003","0.275292103598329","0.264484200405097","0.28610000679156"
"Good","2006","Not Employed","East Germany","645","0.240302024765505","0.222919625536718","0.257684423994292"
"Good","2006","Employed","West Germany","4806","0.445073351202368","0.435522454913019","0.454624247491718"
"Good","2006","Employed","East Germany","1543","0.486235895016436","0.46853562139968","0.503936168633191"
"Satisfactory","2006","Not Employed","West Germany","2225","0.352665189237939","0.341103831223528","0.36422654725235"
"Satisfactory","2006","Not Employed","East Germany","857","0.37303827535006","0.35336359286649","0.39271295783363"
"Satisfactory","2006","Employed","West Germany","3317","0.325302971835028","0.316299521839744","0.334306421830313"
"Satisfactory","2006","Employed","East Germany","937","0.300878769811547","0.284636504126104","0.317121035496989"
"Poor","2006","Not Employed","West Germany","1268","0.20550367007462","0.195726373001234","0.215280967148005"
"Poor","2006","Not Employed","East Germany","477","0.222575797517023","0.20565275216606","0.239498842867985"
"Poor","2006","Employed","West Germany","967","0.100152921903968","0.0943835742437482","0.105922269564188"
"Poor","2006","Employed","East Germany","264","0.0905794743436447","0.0804153055969897","0.1007436430903"
"Bad ","2006","Not Employed","West Germany","506","0.0872953434237882","0.0804652956062935","0.0941253912412828"
"Bad ","2006","Not Employed","East Germany","201","0.107902106894486","0.0952800033071534","0.120524210481818"
"Bad ","2006","Employed","West Germany","169","0.0194847881240854","0.0168284365487344","0.0221411396994365"
"Bad ","2006","Employed","East Germany","37","0.0146358439847669","0.0103829764251668","0.0188887115443669"
"Very good","2007","Not Employed","West Germany","530","0.0817905510144505","0.0749381158776497","0.0886429861512512"
"Very good","2007","Not Employed","East Germany","140","0.0537842658675256","0.0443317560426448","0.0632367756924064"
"Very good","2007","Employed","West Germany","969","0.0962987573921734","0.0904190239837079","0.102178490800639"
"Very good","2007","Employed","East Germany","245","0.0974436248250669","0.0866705203168322","0.108216729333302"
"Good","2007","Not Employed","West Germany","1826","0.2589912193041","0.248037119721001","0.269945318887198"
"Good","2007","Not Employed","East Germany","595","0.252237077853941","0.234039614274076","0.270434541433806"
"Good","2007","Employed","West Germany","4595","0.456598956469492","0.446670938711039","0.466526974227946"
"Good","2007","Employed","East Germany","1445","0.505649536183422","0.487487302136805","0.523811770230039"
