"year","bula_h","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","Baden-Württemberg","Westdeutschland, alte Bundeslaender","37.99","40","1313","24","40","40","42","60","37.58","38.4","1","72","40","40"
"1984","Bavaria","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","Bavaria","Westdeutschland, alte Bundeslaender","38.11","40","1104","25","40","40","41","66","37.62","38.6","3","80","40","40"
"1984","Berlin","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","Berlin","Westdeutschland, alte Bundeslaender","37.17","40","240","20","40","40","40","45","36.25","38.09","6","50","40","40"
"1984","Brandenburg","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","Brandenburg","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1984","Bremen","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","Bremen","Westdeutschland, alte Bundeslaender","36.29","40","47","18","35","40","40","80","32.88","39.7","8","80","40","40"
"1984","Hamburg","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","Hamburg","Westdeutschland, alte Bundeslaender","37.56","40","158","25","40","40","40","45","36.37","38.75","4","50","40","40"
"1984","Hesse","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","Hesse","Westdeutschland, alte Bundeslaender","37.29","40","669","22","40","40","40","58","36.67","37.91","4","75","40","40"
"1984","Lower Saxony","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","Lower Saxony","Westdeutschland, alte Bundeslaender","37.64","40","565","22","40","40","42","60","36.92","38.36","3","80","40","40"
"1984","Mecklenburg-Western Pomerania","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1984","North Rhine-Westphalia","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","North Rhine-Westphalia","Westdeutschland, alte Bundeslaender","37.89","40","1596","25","40","40","40","60","37.51","38.27","0","80","40","40"
"1984","Rhineland-Palatinate,Saarland","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","Rhineland-Palatinate,Saarland","Westdeutschland, alte Bundeslaender","38.07","40","400","30","40","40","42","52","37.34","38.8","5","70","40","40"
"1984","Saxony","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","Saxony","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","37.65","40","192","22","40","40","45","60","36.34","38.96","2","70","40","40"
"1984","Thuringia","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","Thuringia","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1985","Baden-Württemberg","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","Baden-Württemberg","Westdeutschland, alte Bundeslaender","37.54","40","1155","21","40","40","40","54","37.12","37.96","3","74","40","40"
"1985","Bavaria","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","Bavaria","Westdeutschland, alte Bundeslaender","37.07","40","968","24","40","40","40","48","36.61","37.53","6","56","40","40"
"1985","Berlin","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","Berlin","Westdeutschland, alte Bundeslaender","37.7","40","201","27","40","40","40","43","36.8","38.6","15","60","40","40"
"1985","Brandenburg","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","Brandenburg","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1985","Bremen","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","Bremen","Westdeutschland, alte Bundeslaender","34.85","40","38","16","38","40","40","40","31.97","37.73","10","40","40","40"
"1985","Hamburg","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","Hamburg","Westdeutschland, alte Bundeslaender","36.54","40","148","24","40","40","40","45","35.19","37.89","1","60","40","40"
"1985","Hesse","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","Hesse","Westdeutschland, alte Bundeslaender","36.97","40","587","21","40","40","40","50","36.3","37.64","3","66","40","40"
"1985","Lower Saxony","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","Lower Saxony","Westdeutschland, alte Bundeslaender","36.93","40","470","24","39","40","40","50","36.21","37.65","4","64","40","40"
"1985","Mecklenburg-Western Pomerania","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1985","North Rhine-Westphalia","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","North Rhine-Westphalia","Westdeutschland, alte Bundeslaender","37.31","40","1431","24","40","40","40","50","36.91","37.71","4","70","40","40"
"1985","Rhineland-Palatinate,Saarland","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","Rhineland-Palatinate,Saarland","Westdeutschland, alte Bundeslaender","38.05","40","357","26","40","40","40","50","37.37","38.73","10","60","40","40"
"1985","Saxony","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","Saxony","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1985","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","37.41","40","168","24","40","40","40","49","36.34","38.48","9","56","40","40"
"1985","Thuringia","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","Thuringia","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1986","Baden-Württemberg","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","Baden-Württemberg","Westdeutschland, alte Bundeslaender","37.05","40","1140","22","38","40","40","50","36.64","37.46","4","76","40","40"
"1986","Bavaria","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","Bavaria","Westdeutschland, alte Bundeslaender","37.15","40","909","25","38","40","40","50","36.68","37.62","4","60","40","40"
"1986","Berlin","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","Berlin","Westdeutschland, alte Bundeslaender","37.97","40","210","30","39","40","40","48","37.09","38.85","12","50","40","40"
"1986","Brandenburg","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","Brandenburg","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1986","Bremen","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","Bremen","Westdeutschland, alte Bundeslaender","36.34","40","42","20","39","40","40","40","33.75","38.93","10","40","40","40"
"1986","Hamburg","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","Hamburg","Westdeutschland, alte Bundeslaender","38.13","40","127","35","38","40","40","42","37.19","39.07","20","60","40","40"
"1986","Hesse","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","Hesse","Westdeutschland, alte Bundeslaender","37.01","40","541","25","38","40","40","46","36.4","37.62","4","60","40","40"
"1986","Lower Saxony","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","Lower Saxony","Westdeutschland, alte Bundeslaender","37.01","40","482","25","38","40","40","50","36.33","37.69","3","60","40","40"
"1986","Mecklenburg-Western Pomerania","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","Mecklenburg-Western Pomerania","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1986","North Rhine-Westphalia","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","North Rhine-Westphalia","Westdeutschland, alte Bundeslaender","37.34","40","1358","25","39","40","40","48","36.97","37.71","2","66","40","40"
"1986","Rhineland-Palatinate,Saarland","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","Rhineland-Palatinate,Saarland","Westdeutschland, alte Bundeslaender","37.62","40","361","30","39","40","40","45","36.94","38.3","5","60","40","40"
"1986","Saxony","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","Saxony","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1986","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","37.34","40","170","25","39","40","40","48","36.29","38.39","4","54","40","40"
"1986","Thuringia","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","Thuringia","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1987","Baden-Württemberg","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","Baden-Württemberg","Westdeutschland, alte Bundeslaender","36.77","40","1124","23","38","40","40","45","36.36","37.18","1","60","40","40"
"1987","Bavaria","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","Bavaria","Westdeutschland, alte Bundeslaender","37.1","40","917","25","38.5","40","40","50","36.61","37.59","2.5","66","40","40"
"1987","Berlin","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","Berlin","Westdeutschland, alte Bundeslaender","38.04","40","208","30","38.5","40","40","45","37.21","38.87","8","60","40","40"
"1987","Brandenburg","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","Brandenburg","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1987","Bremen","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","Bremen","Westdeutschland, alte Bundeslaender","37.63","40","35","31","39","40","40","40","35.43","39.83","10","40","40","40"
"1987","Hamburg","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","Hamburg","Westdeutschland, alte Bundeslaender","37.13","40","115","26","38","40","40","40","35.85","38.41","4","60","39","40"
"1987","Hesse","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","Hesse","Westdeutschland, alte Bundeslaender","37.03","40","556","24","38","40","40","48","36.41","37.65","2","80","40","40"
"1987","Lower Saxony","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","Lower Saxony","Westdeutschland, alte Bundeslaender","36.39","40","506","20","38","40","40","54","35.68","37.1","4","65","40","40"
"1987","Mecklenburg-Western Pomerania","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","Mecklenburg-Western Pomerania","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1987","North Rhine-Westphalia","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","North Rhine-Westphalia","Westdeutschland, alte Bundeslaender","37.19","40","1348","25","38","40","40","50","36.81","37.57","2","80","40","40"
"1987","Rhineland-Palatinate,Saarland","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","Rhineland-Palatinate,Saarland","Westdeutschland, alte Bundeslaender","37.15","40","358","23","38.5","40","40","50","36.41","37.89","3","60","40","40"
"1987","Saxony","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","Saxony","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1987","Saxony-Anhalt","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","Saxony-Anhalt","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1987","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","36.8","40","164","22","38","40","40","55","35.58","38.02","4","55","40","40"
"1987","Thuringia","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","Thuringia","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1988","Baden-Württemberg","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1988","Baden-Württemberg","Westdeutschland, alte Bundeslaender","36.59","40","1072","22","38","40","40","48","36.16","37.02","4","65","40","40"
"1988","Bavaria","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1988","Bavaria","Westdeutschland, alte Bundeslaender","36.91","40","867","25","38","40","40","50","36.43","37.39","3","60","40","40"
"1988","Berlin","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1988","Berlin","Westdeutschland, alte Bundeslaender","37.82","40","199","30","38.5","40","40","50","36.96","38.68","12","60","40","40"
"1988","Brandenburg","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1988","Brandenburg","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1988","Bremen","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1988","Bremen","Westdeutschland, alte Bundeslaender","35.65","38.5","43","24","36","40","40","40","33.32","37.98","6","40","38","40"
"1988","Hamburg","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1988","Hamburg","Westdeutschland, alte Bundeslaender","36.39","38.5","109","25","38","40","40","40","35.01","37.77","4","45","38.5","40"
"1988","Hesse","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1988","Hesse","Westdeutschland, alte Bundeslaender","36.59","40","507","22","38","40","40","48","35.91","37.27","4","60","40","40"
"1988","Lower Saxony","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1988","Lower Saxony","Westdeutschland, alte Bundeslaender","36.25","40","476","20","37.5","40","40","60","35.45","37.05","4","72","39","40"
"1988","Mecklenburg-Western Pomerania","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1988","Mecklenburg-Western Pomerania","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1988","North Rhine-Westphalia","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1988","North Rhine-Westphalia","Westdeutschland, alte Bundeslaender","36.74","40","1297","25","38","40","40","48","36.33","37.15","2","70","40","40"
"1988","Rhineland-Palatinate,Saarland","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1988","Rhineland-Palatinate,Saarland","Westdeutschland, alte Bundeslaender","37.15","40","332","25","38","40","40","45","36.47","37.83","9","48","40","40"
"1988","Saxony","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1988","Saxony","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1988","Saxony-Anhalt","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1988","Saxony-Anhalt","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1988","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1988","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","36.64","40","153","24","38","40","40","56","35.51","37.77","4","56","38.5","40"
"1988","Thuringia","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1988","Thuringia","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1989","Baden-Württemberg","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1989","Baden-Württemberg","Westdeutschland, alte Bundeslaender","36.33","39","1053","21","37.5","40","40","48","35.9","36.76","4","68","38.5","39"
"1989","Bavaria","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1989","Bavaria","Westdeutschland, alte Bundeslaender","36.34","39","862","20","37.5","40","40","50","35.81","36.87","4","68","39","40"
"1989","Berlin","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1989","Berlin","Westdeutschland, alte Bundeslaender","36.41","39","196","25","37","40","40","40","35.51","37.31","6","49","38.5","40"
"1989","Brandenburg","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1989","Brandenburg","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1989","Bremen","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1989","Bremen","Westdeutschland, alte Bundeslaender","36.87","40","46","31","37.5","40","40","40","34.56","39.18","8","40","38","40"
"1989","Hamburg","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1989","Hamburg","Westdeutschland, alte Bundeslaender","36.6","38.5","106","25","38","40","40","40","35.13","38.07","8","55","38","39"
"1989","Hesse","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1989","Hesse","Westdeutschland, alte Bundeslaender","36.02","39","507","20","37.5","40","40","46","35.36","36.68","2","60","38.5","40"
"1989","Lower Saxony","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1989","Lower Saxony","Westdeutschland, alte Bundeslaender","37.02","39","468","24","37","40","40","60","36.31","37.73","5","76","39","40"
"1989","Mecklenburg-Western Pomerania","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1989","Mecklenburg-Western Pomerania","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"1989","North Rhine-Westphalia","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
