"year","hgtyp1hh","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","East Germany","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","West Germany","63.1","60","455","30","50","80","100","100","60.97","65.23","10","100","60","70"
"1984","1-pers.-HH","East Germany","","","","","","","","","","","","","",""
"1984","1-pers.-HH","West Germany","65.42","60","184","40","50","80","90","100","62.54","68.3","15","100","60","70"
"1984","Couple + C. GT 16 ","East Germany","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","West Germany","62.29","60","174","30","50","80","100","100","58.83","65.75","10","100","50","60"
"1984","Couple + C. LE 16","East Germany","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","West Germany","50.34","50","118","25","30","60","80","100","46.69","53.99","10","100","50","50"
"1984","Couple + C. LE and GT 16","East Germany","","","","","","","","","","","","","",""
"1984","Couple + C. LE and GT 16","West Germany","53.94","50","79","30","40","70","100","100","48.75","59.13","10","100","50","50"
"1984","Single parent","East Germany","","","","","","","","","","","","","",""
"1984","Single parent","West Germany","64.34","60","44","40","50","80","100","100","57.32","71.36","15","100","50","70"
"1985","(Married) couple without C.","East Germany","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","West Germany","63.93","60","420","30","50","80","100","100","61.78","66.08","20","100","60","60"
"1985","1-pers.-HH","East Germany","","","","","","","","","","","","","",""
"1985","1-pers.-HH","West Germany","65.41","60","143","50","50","80","90","100","62.23","68.59","15","100","60","70"
"1985","Couple + C. GT 16 ","East Germany","","","","","","","","","","","","","",""
"1985","Couple + C. GT 16 ","West Germany","61.71","60","175","30","50","80","100","100","58.09","65.33","10","100","50","60"
"1985","Couple + C. LE 16","East Germany","","","","","","","","","","","","","",""
"1985","Couple + C. LE 16","West Germany","55.11","50","102","30","40","70","80","100","50.85","59.37","10","100","50","60"
"1985","Couple + C. LE and GT 16","East Germany","","","","","","","","","","","","","",""
"1985","Couple + C. LE and GT 16","West Germany","50.84","50","60","20","30","60","80","100","44.54","57.14","10","100","40","60"
"1985","Single parent","East Germany","","","","","","","","","","","","","",""
"1985","Single parent","West Germany","62.27","60","31","30","50","80","100","100","53.99","70.55","15","100","50","70"
"1986","(Married) couple without C.","East Germany","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","West Germany","","","","","","","","","","","","","",""
"1986","1-pers.-HH","East Germany","","","","","","","","","","","","","",""
"1986","1-pers.-HH","West Germany","","","","","","","","","","","","","",""
"1986","Couple + C. GT 16 ","East Germany","","","","","","","","","","","","","",""
"1986","Couple + C. GT 16 ","West Germany","","","","","","","","","","","","","",""
"1986","Couple + C. LE 16","East Germany","","","","","","","","","","","","","",""
"1986","Couple + C. LE 16","West Germany","","","","","","","","","","","","","",""
"1986","Couple + C. LE and GT 16","East Germany","","","","","","","","","","","","","",""
"1986","Couple + C. LE and GT 16","West Germany","","","","","","","","","","","","","",""
"1986","Single parent","East Germany","","","","","","","","","","","","","",""
"1986","Single parent","West Germany","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","East Germany","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","West Germany","63.96","60","382","30","50","80","100","100","61.74","66.18","10","100","60","65"
"1987","1-pers.-HH","East Germany","","","","","","","","","","","","","",""
"1987","1-pers.-HH","West Germany","66.37","60","132","40","50","80","100","100","62.6","70.14","20","100","60","70"
"1987","Couple + C. GT 16 ","East Germany","","","","","","","","","","","","","",""
"1987","Couple + C. GT 16 ","West Germany","61.5","60","188","30","50","80","100","100","58.28","64.72","10","100","50","60"
"1987","Couple + C. LE 16","East Germany","","","","","","","","","","","","","",""
"1987","Couple + C. LE 16","West Germany","55.94","50","77","30","40","80","90","100","50.69","61.19","10","100","50","50"
"1987","Couple + C. LE and GT 16","East Germany","","","","","","","","","","","","","",""
"1987","Couple + C. LE and GT 16","West Germany","58.17","50","70","30","45","70","90","100","52.91","63.43","20","100","50","60"
"1987","Single parent","East Germany","","","","","","","","","","","","","",""
"1987","Single parent","West Germany","64.17","60","31","40","50","80","100","100","55.8","72.54","15","100","50","80"
"1988","(Married) couple without C.","East Germany","","","","","","","","","","","","","",""
"1988","(Married) couple without C.","West Germany","64.81","60","420","35","50","80","100","100","62.61","67.01","20","100","60","60"
"1988","1-pers.-HH","East Germany","","","","","","","","","","","","","",""
"1988","1-pers.-HH","West Germany","67.78","70","149","40","50","80","100","100","64.26","71.3","20","100","60","70"
"1988","Couple + C. GT 16 ","East Germany","","","","","","","","","","","","","",""
"1988","Couple + C. GT 16 ","West Germany","63.9","60","223","40","50","80","100","100","60.87","66.93","10","100","50","70"
"1988","Couple + C. LE 16","East Germany","","","","","","","","","","","","","",""
"1988","Couple + C. LE 16","West Germany","54.13","50","77","30","40","70","90","100","49.08","59.18","20","100","45","50"
"1988","Couple + C. LE and GT 16","East Germany","","","","","","","","","","","","","",""
"1988","Couple + C. LE and GT 16","West Germany","58.9","52.66","53","30","50","70","100","100","52.09","65.71","20","100","50","60"
"1988","Single parent","East Germany","","","","","","","","","","","","","",""
"1988","Single parent","West Germany","67.7","70","31","30","50","100","100","100","57.86","77.54","15","100","50","80"
"1989","(Married) couple without C.","East Germany","","","","","","","","","","","","","",""
"1989","(Married) couple without C.","West Germany","63.25","60","436","30","50","80","100","100","61.12","65.38","20","100","60","60"
